Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,43609867,Bilel Sahli,AM (RL),Parthenope,TUN,183 cm,79 kg,19,£12K - £35K,£325 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,7,9,9,8,6,13,5,4,5,8,6,8,8,12,9,11,11,9,8,11,6,7,9,9,8,6,14,11,9,12,12,12,13,11,11,3,3,2,4,4,4,2,1,1,1,1
- - -,Wnt,33079161,Niklas Pyyhtiä,"DM, M (C)",Bologna,FIN,186 cm,80 kg,18,£750K - £2.2M,"£1,100 p/w",Left,Very Strong,Weak,Balanced,Level-headed,8,11,11,8,12,9,8,12,7,6,13,10,7,13,10,10,9,10,10,12,12,11,9,11,7,11,13,9,11,11,12,10,14,11,13,11,1,4,2,2,1,3,1,2,2,3,3
- - -,Loa,2000011386,Kévin Mercier,D (C),Bologna,FRA,182 cm,73 kg,18,£75K - £230K,£600 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,3,8,8,6,8,4,8,5,7,11,9,4,10,11,11,10,10,10,10,9,16,10,10,11,9,11,9,10,12,13,12,10,14,13,12,12,4,3,3,2,2,3,1,2,3,3,2
- - -,Loa,2000021032,Samuel Maltoni,"DM, M (C)",Bologna,ITA,168 cm,64 kg,18,£18K - £50K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,6,8,5,8,11,7,6,12,3,5,11,5,10,11,11,9,11,12,7,9,9,12,9,7,9,11,12,11,11,11,12,5,11,10,10,7,1,1,1,3,1,2,3,3,2,1,1
- - -,Wnt,2000020964,Nicola Bagnolini,GK,Bologna,ITA,193 cm,77 kg,18,£95K - £300K,£800 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,2,2,3,3,10,6,2,1,2,2,9,5,2,11,11,11,13,11,8,8,11,9,6,8,13,10,8,10,9,11,11,17,12,9,11,11,13,11,8,5,11,12,9,12,13,11,12
- - -,Wnt,43609779,Maissa Ndiaye,D (C),Cremonese,SEN,180 cm,78 kg,20,£230K - £700K,"£3,400 p/w",Right,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",4,7,8,6,9,4,12,6,9,13,8,5,13,8,17,14,17,11,10,10,14,2,8,6,12,13,8,16,13,12,13,13,15,13,14,13,2,2,2,1,1,2,1,4,2,2,3
- - -,Loa,2000103266,Joseph Nonge Boende,"DM, M (C)",Juventus,BEL,184 cm,77 kg,17,£210K - £650K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,8,6,7,6,12,9,8,9,8,7,12,10,9,8,10,11,12,11,9,7,9,7,13,11,8,10,9,8,12,13,13,10,12,12,3,3,1,3,3,3,4,3,1,4,4
- - -,Wnt,2000058425,Joan González,"DM, M (C)",Salento,ESP,190 cm,84 kg,20,£550K - £1.7M,"£9,250 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,7,9,12,13,7,13,11,7,12,13,9,13,12,14,14,12,11,12,12,14,8,8,13,14,13,13,13,13,12,13,13,14,13,12,12,3,2,2,3,3,2,3,1,2,1,1
- - -,Loa,2000021847,Fabio Andrea Ruggeri,D (C),Lazio,ITA,169 cm,59 kg,17,£700K - £2.1M,£400 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,4,4,8,1,14,6,1,14,8,2,14,6,14,14,9,8,11,14,8,6,10,7,14,7,3,8,13,12,8,4,10,12,6,3,3,3,3,1,3,2,1,2,1,1,1
- - -,Wnt,57191834,Cătălin Vulturar,"DM, M (C)",Salento,ROU,181 cm,70 kg,18,£130K - £400K,£575 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,6,7,9,7,11,5,7,8,5,11,11,8,11,9,11,13,11,12,14,12,11,7,10,10,13,12,10,10,9,9,11,9,12,10,10,10,4,3,1,3,3,3,4,3,2,2,2
- - -,Yth,2000109016,Cathal Heffernan,D (RC),Milan,IRL,188 cm,85 kg,17,£24K - £70K,£220 p/w,Right Only,Weak,Very Strong,Ambitious,Media-friendly,4,6,8,4,9,5,10,5,6,10,9,4,9,10,11,10,10,8,8,8,16,6,8,8,9,11,8,10,11,10,11,13,14,12,10,10,3,2,1,2,1,3,1,1,1,1,3
- - -,Loa,2000043534,Kalle Wallius,"D (R), WB/M (RL)",Bologna,FIN,170 cm,66 kg,19,£20K - £60K,£675 p/w,Right,Weak,Very Strong,Balanced,Level-headed,9,10,10,9,8,7,6,11,9,7,9,5,8,9,11,8,8,9,8,9,14,9,10,10,6,8,8,11,13,12,11,8,12,13,11,9,1,3,2,2,3,1,1,1,2,3,1
- - -,Loa,43609416,Alex Arnofoli,D/WB (R),Bologna,ITA,182 cm,88 kg,19,£22K - £65K,£450 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,8,6,6,8,3,7,4,11,7,8,5,8,7,12,8,10,9,7,7,13,8,9,9,8,11,7,11,13,12,13,10,14,14,12,12,3,1,1,2,3,2,1,1,1,3,1
- - -,Loa,2000097988,Valentín Carboni,"AM (RC), ST (C)",Inter,ARG,185 cm,71 kg,17,£2.5M - £7.4M,"£1,800 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,5,10,14,14,14,6,4,12,2,3,14,9,4,15,7,10,4,11,5,12,16,15,6,11,4,9,13,7,13,14,8,5,15,14,9,6,1,3,2,1,2,3,2,3,3,3,1
- - -,Loa,2000024665,Luca D'Andrea,"M (R), AM (RC)",Sassuolo,ITA,172 cm,65 kg,17,£650K - £2M,"£3,000 p/w",Left,Very Strong,Weak,Balanced,Level-headed,7,13,12,10,12,7,7,8,7,7,13,7,7,13,8,11,7,10,10,12,13,13,7,13,7,10,12,11,13,14,11,5,9,13,13,7,1,1,2,1,3,2,2,2,4,3,2
- - -,Loa,18107445,Rob Nizet,D/WB/M (L),Salento,BEL,177 cm,70 kg,20,£150K - £450K,£675 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,7,11,11,5,11,9,8,8,4,11,11,3,12,12,6,10,13,8,10,8,13,4,8,7,10,11,10,9,14,11,8,9,11,14,9,7,2,2,3,3,1,1,1,3,2,4,2
- - -,Loa,43424510,Christian Acella,M (C),Cremonese,ITA,160 cm,61 kg,19,£24K - £70K,£700 p/w,Right,Reasonable,Very Strong,Balanced,"Outspoken, Media-friendly",10,9,9,8,10,10,8,10,7,8,11,8,10,10,12,11,10,10,10,9,4,8,9,10,12,10,12,12,11,11,9,8,10,10,13,10,3,1,4,3,1,1,2,2,2,1,2
- - -,Loa,43500895,Mattia Zanotti,D/WB/M (R),Inter,ITA,177 cm,67 kg,19,£1.2M - £3.6M,"£2,700 p/w",Right,Reasonable,Very Strong,Fairly Professional,Media-friendly,7,12,9,6,11,4,7,6,9,10,12,4,10,9,13,12,13,12,11,13,14,7,11,12,12,12,10,13,12,12,12,6,14,13,13,8,1,3,3,3,4,2,1,3,2,1,1
- - -,,43479358,Gerard Yepes,"DM, M (C)",Sampdoria,ESP,170 cm,64 kg,19,£210K - £600K,"£3,100 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,12,9,11,6,13,9,6,12,4,12,12,11,10,13,11,13,11,13,13,12,14,12,10,12,13,13,12,13,10,12,10,6,16,10,12,10,3,2,2,3,1,3,2,1,4,2,1
- - -,Yth,2000095541,Emirhan Acar,M/AM (C),Torino,TUR,185 cm,69 kg,16,£40K - £120K,£220 p/w,Either,Very Strong,Strong,Balanced,Media-friendly,6,7,9,4,14,7,7,9,1,6,11,2,8,12,12,5,4,6,8,13,12,11,5,9,6,8,11,13,12,9,3,8,15,7,9,5,3,1,1,2,1,3,3,4,3,1,3
- - -,Loa,2000112878,Andres Sfait,AM (C),Salernitana,ROU,190 cm,75 kg,17,£12K - £35K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,6,8,5,12,6,4,10,3,5,6,1,8,14,7,6,5,4,6,9,9,13,6,11,7,7,14,12,12,14,7,13,13,14,7,5,3,2,3,1,2,1,3,1,1,3,1
- - -,Wnt,43617527,Andrei Moţoc,"D (C), DM",Salernitana,MDA,195 cm,80 kg,20,£170K - £500K,"£3,200 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,4,5,6,5,11,5,13,4,3,12,11,6,12,9,12,12,12,10,10,11,13,7,11,8,12,13,8,13,12,12,12,14,14,12,13,14,3,3,2,1,1,4,2,2,3,3,1
- - -,Loa,2000042048,Hlynur Freyr Karlsson,D/WB/M/AM (R),Bologna,ISL,182 cm,75 kg,18,£35K - £100K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,6,10,9,8,8,8,9,9,9,5,9,7,7,10,10,7,10,12,15,10,10,7,7,9,9,11,8,12,10,9,10,10,12,13,11,9,3,3,3,3,4,3,3,3,2,2,1
- - -,Loa,2000021846,Giordano Rossi,M (C),Lazio,ITA,186 cm,75 kg,18,£55K - £170K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,5,10,8,15,8,8,9,4,10,9,2,9,15,10,8,4,9,6,11,10,5,10,9,5,9,8,14,8,11,6,13,14,12,12,6,2,3,3,3,2,2,1,1,2,3,2
- - -,Loa,2000008575,Shakur Omar,"AM (L), ST (C)",Atalanta,SWE,186 cm,68 kg,18,£600K - £1.8M,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,7,10,13,12,12,8,11,8,2,3,9,8,4,13,8,10,11,12,8,9,15,14,7,11,2,9,10,9,13,12,13,12,16,13,10,9,1,3,3,3,2,2,1,1,1,3,1
- - -,nEU,2000096580,Felix Afena-Gyan,"AM (L), ST (C)",Cremonese,GHA,175 cm,75 kg,19,£3.3M - £10M,"£1,200 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,5,8,10,13,10,6,9,10,4,5,8,10,7,8,17,10,16,14,9,8,11,12,5,14,5,11,7,17,18,16,12,8,12,18,13,9,3,1,1,4,3,1,2,3,3,1,3
- - -,Loa,2000141731,Pol Muñoz,D/WB (R),Salento,ESP,175 cm,69 kg,18,£90K - £275K,£525 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,5,10,8,6,11,6,9,7,9,11,10,6,12,10,13,9,12,9,9,11,14,8,8,9,10,11,9,11,12,11,11,9,15,12,10,9,3,3,3,3,1,2,1,2,1,3,1
- - -,Wnt,93123167,Aimar Sher,M/AM (C),Spezia,SWE,180 cm,65 kg,19,£500K - £1.6M,"£5,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,11,12,12,8,11,10,6,10,6,10,11,10,10,11,13,12,11,12,11,11,13,13,6,11,11,10,12,10,11,13,7,10,12,12,12,8,3,3,3,1,1,3,1,1,1,3,2
- - -,,43357008,Federico Brancolini,GK,Salento,ITA,192 cm,81 kg,20,£500K - £1.6M,"£1,300 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,4,1,2,3,2,7,1,2,3,2,11,5,3,3,7,6,15,8,7,13,10,3,2,2,13,6,7,7,9,13,8,11,10,10,5,6,9,10,9,5,13,13,11,13,12,5,12
- - -,Yth,2000114339,Jordan Majchrzak,"AM (RC), ST (C)",AS Roma,POL,186 cm,72 kg,17,£80K - £250K,£55 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,9,9,11,8,10,7,6,5,9,10,3,11,13,9,10,7,11,8,12,12,5,11,8,9,11,13,11,12,10,12,13,12,10,8,3,2,2,1,1,1,1,1,1,4,2
- - -,Yth,2000019039,Lorenzo Bernasconi,D/WB (L),Atalanta,ITA,190 cm,72 kg,18,£180K - £550K,£220 p/w,Left,Very Strong,Weak,Fairly Determined,Level-headed,6,11,8,8,11,7,9,10,7,8,10,6,8,11,11,11,12,11,10,12,15,9,8,10,9,10,9,12,12,11,11,12,13,12,11,11,1,1,2,1,2,1,1,1,1,1,1
- - -,nEU,2000205565,Ibrahim Sulemana Kakari,"DM, M (C)",Verona,GHA,180 cm,72 kg,19,£200K - £600K,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,4,7,6,9,10,7,8,11,6,12,12,1,14,11,8,12,9,10,7,14,12,5,11,8,10,9,14,7,14,14,9,7,8,14,7,6,3,2,1,2,4,2,2,3,3,4,2
- - -,Loa,2000189590,Ivano Srdoc,ST (C),Juventus,CRO,181 cm,73 kg,17,£85K - £250K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,8,7,13,13,15,8,12,6,7,6,9,4,6,12,8,12,8,8,5,7,12,10,1,13,6,8,9,9,14,10,9,11,9,13,8,10,3,3,1,1,1,1,3,1,4,1,3
- - -,Loa,2000150964,Robin Kane,D (C),Lazio,EST,192 cm,80 kg,18,£45K - £130K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,3,2,1,6,1,14,1,1,14,6,3,13,6,15,9,9,6,7,14,3,5,9,4,13,7,3,8,8,8,8,12,14,7,5,5,1,4,2,1,2,2,3,1,3,3,2
- - -,Loa,2000024755,Giacomo Faticanti,"DM, M (C)",AS Roma,ITA,183 cm,70 kg,17,£2.5M - £7.6M,£650 p/w,Right,Fairly Strong,Very Strong,Perfectionist,Level-headed,5,6,11,6,12,6,8,9,3,8,13,6,12,13,17,12,15,11,12,11,18,11,8,8,12,13,12,13,11,12,12,10,14,12,13,11,1,3,2,1,2,2,3,3,2,2,3
- - -,Yth,2000178997,Simone Pafundi,AM (C),Udinese,ITA,164 cm,60 kg,16,£1.3M - £3.8M,£220 p/w,Left,Very Strong,Reasonable,Driven,Media-friendly,10,8,11,9,12,8,7,11,4,8,12,11,7,12,6,8,9,11,10,12,18,12,7,11,11,11,10,11,11,13,11,5,12,10,10,9,3,3,3,3,2,2,3,1,1,3,1
- - -,Loa,33079536,Eetu Mömmö,"AM (RLC), ST (C)",Salento,FIN,183 cm,70 kg,20,£22K - £65K,£500 p/w,Left,Very Strong,Weak,Fairly Determined,Media-friendly,4,9,9,12,9,3,8,10,3,2,10,7,2,9,7,6,6,7,6,7,16,9,7,10,7,8,9,9,13,12,8,12,9,13,10,9,2,4,2,2,3,2,4,2,3,3,1
- - -,Yth,2000046036,Massimo Grasso,ST (C),Salernitana,ITA,180 cm,69 kg,17,£8K - £24K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,1,1,12,12,12,3,12,3,1,1,5,2,2,9,12,6,6,9,5,7,3,10,10,12,4,4,1,5,12,11,5,7,13,12,3,7,1,1,3,2,4,1,2,1,3,2,1
- - -,Loa,43485881,Lorenzo Cannavale,ST (C),Salernitana,ITA,183 cm,75 kg,20,£10K - £30K,£500 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,5,5,12,12,12,5,12,6,1,5,6,5,2,8,5,10,7,12,6,10,15,9,7,11,5,5,4,6,12,12,6,9,10,10,6,5,2,3,2,3,3,3,1,2,3,3,4
- - -,Loa,43500471,Valerio Marinacci,D/WB (L),Lazio,ITA,179 cm,70 kg,19,£24K - £70K,£450 p/w,Left,Very Strong,Weak,Driven,Media-friendly,5,9,5,5,12,3,9,8,8,6,10,1,11,7,8,9,9,5,6,14,18,5,5,8,7,9,9,9,15,15,9,5,14,15,8,6,1,3,1,2,1,1,3,2,3,2,3
- - -,nEU,2000105017,Larsson Coulibaly,"DM, M (C)",Lazio,CIV,180 cm,71 kg,19,£24K - £70K,£650 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,7,6,5,10,7,7,11,2,8,11,2,12,14,7,9,6,9,9,14,14,5,12,7,8,8,12,5,14,14,8,7,13,13,5,6,2,1,3,2,2,1,3,3,3,1,3
- - -,Yth,2000021095,Chaka Traoré,AM (RL),Milan,CIV,176 cm,72 kg,17,£5.8M - £17.5M,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,11,11,15,9,14,12,6,9,6,4,10,12,5,13,7,11,10,8,6,9,8,14,8,12,6,8,11,7,14,14,11,7,12,12,10,9,4,3,2,2,2,3,1,2,3,1,1
- - -,Loa,49037707,William Bianda,D (C),AS Roma,FRA,184 cm,82 kg,22,£20K - £60K,"£15,000 p/w",Left,Very Strong,Weak,Balanced,Level-headed,5,8,8,6,10,5,12,7,6,12,11,5,14,9,11,11,13,9,12,9,10,8,7,7,11,12,8,13,13,13,15,13,14,15,14,15,2,4,3,2,3,1,3,1,3,4,2
- - -,Yth,2000136228,Nicola Patanè,"DM, M (C)",Verona,ITA,178 cm,71 kg,18,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,5,6,7,13,6,1,8,1,7,11,1,12,10,10,5,4,6,8,11,4,5,10,8,6,8,13,12,10,12,7,6,9,10,7,6,1,2,2,1,2,2,2,3,2,3,2
- - -,Loa,2000123915,Massil Adjaoudi,M (C),Lazio,ALG,186 cm,76 kg,18,£40K - £120K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,6,4,6,11,6,5,7,4,11,13,1,7,11,12,6,8,5,7,13,15,7,5,9,4,7,14,12,13,12,2,13,10,13,8,6,3,1,1,3,3,3,2,3,1,3,4
- - -,Wnt,2000050573,Romano Floriani,D/WB/M (R),Lazio,ITA,188 cm,79 kg,19,£65K - £200K,£625 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,8,10,11,9,10,9,8,9,8,11,11,8,9,8,7,7,10,10,11,8,3,5,12,7,8,10,11,11,15,15,10,14,13,15,8,8,2,2,1,4,3,2,3,2,2,2,3
- - -,Loa,2000136268,Iacopo Casani,M (C),Inter,ITA,176 cm,64 kg,17,£35K - £110K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,5,6,6,13,5,3,5,2,8,13,1,9,10,7,7,4,7,6,13,4,5,9,9,4,6,11,11,13,11,6,4,12,11,11,3,1,3,1,1,3,1,1,1,1,1,3
- - -,Wnt,43426033,Filippo Tripi,"D (C), DM, M (C)",AS Roma,ITA,185 cm,69 kg,20,£45K - £140K,£725 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,8,9,8,11,5,11,9,5,10,12,8,11,11,14,10,13,11,11,11,6,8,12,10,12,16,11,16,10,9,11,12,13,12,11,10,2,3,4,1,1,1,3,2,2,3,4
- - -,Wnt,43474384,Lukáš Vorlický,"M (C), AM (LC)",Atalanta,CZE,185 cm,76 kg,20,£60K - £180K,£900 p/w,Right,Reasonable,Very Strong,Perfectionist,Level-headed,8,9,13,11,13,8,7,12,4,4,10,9,5,14,7,12,7,12,12,9,14,14,6,10,4,9,11,11,11,12,12,12,15,12,11,13,3,1,3,3,4,3,1,1,1,3,2
- - -,Loa,2000121677,Dimitris Keramitsis,D (C),AS Roma,GRE,193 cm,78 kg,17,£850K - £2.6M,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,4,5,6,5,9,4,11,4,5,11,9,5,12,10,14,11,12,10,9,10,13,6,5,4,11,9,7,11,12,10,11,13,13,11,11,12,3,1,3,3,3,1,2,1,3,1,4
- - -,Yth,2000136276,Lorenzo Gallo,M (C),Brianza,ITA,178 cm,67 kg,16,£24K - £75K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,2,3,5,9,6,6,11,1,7,9,2,7,14,9,6,6,7,4,14,5,5,8,5,4,7,8,12,14,11,7,8,6,11,10,6,1,2,2,1,1,1,1,1,3,2,2
- - -,Loa,2000136275,Gabriele Ciuffo,"DM, M (C)",Inter,ITA,180 cm,69 kg,17,£30K - £95K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,2,3,3,4,9,6,6,10,1,8,14,4,14,8,5,4,7,8,8,12,12,5,11,8,9,6,5,11,14,7,7,10,12,11,6,6,1,3,3,3,3,2,3,3,2,3,2
- - -,Loa,2000136195,Mattia Tavanti,D (C),Atalanta,ITA,190 cm,79 kg,17,£16K - £45K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,2,1,1,1,5,2,13,1,4,12,6,3,7,1,15,11,8,3,6,13,17,5,1,5,11,5,4,6,9,11,6,11,12,10,3,9,3,3,1,1,2,1,1,2,1,3,3
- - -,Loa,2000136197,Andrea Coati,M (C),Atalanta,ITA,178 cm,66 kg,17,£16K - £45K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,6,4,3,4,10,6,5,8,1,4,13,2,7,14,15,5,7,6,4,10,15,6,3,7,4,6,14,11,13,10,7,8,13,12,8,4,1,3,3,2,3,2,3,2,2,2,1
- - -,Loa,2000136277,Riccardo Miconi,D (R),Inter,ITA,179 cm,67 kg,17,£24K - £70K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,4,7,5,5,10,1,7,1,6,7,7,6,9,7,9,5,8,7,8,14,17,6,3,3,7,7,7,5,14,14,7,12,14,10,5,5,3,3,2,2,3,2,1,4,1,3,1
- - -,Yth,2000136273,Gabriele Vedovati,"AM (C), ST (C)",Inter,ITA,187 cm,70 kg,16,£50K - £140K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,5,11,14,10,6,7,7,2,5,5,5,4,6,8,9,6,8,3,6,17,7,10,7,6,6,10,8,13,10,7,14,13,14,8,5,2,3,2,2,1,2,1,3,4,3,1
- - -,Loa,2000136266,Tommaso Casani,D/WB (R),Inter,ITA,190 cm,75 kg,17,£30K - £90K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,6,5,7,5,1,8,3,7,5,6,2,11,9,9,9,8,7,8,13,16,5,5,3,10,7,4,8,14,12,7,13,16,14,7,6,1,3,3,3,2,2,3,2,3,1,3
- - -,Loa,2000136229,Filippo Fabbian,M (C),Verona,ITA,169 cm,56 kg,17,£14K - £45K,£220 p/w,Right,Reasonable,Very Strong,Balanced,"Outspoken, Media-friendly",6,2,5,7,13,6,6,6,1,8,12,2,7,10,12,7,1,6,7,14,6,8,9,8,4,8,10,12,11,9,7,5,18,10,11,1,2,3,2,4,3,3,3,2,1,2,3
- - -,Loa,2000136267,Giuseppe Mazzola,"DM, M (C)",Inter,ITA,172 cm,63 kg,17,£40K - £120K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,6,6,5,14,2,1,6,1,6,9,3,12,9,15,8,7,8,8,14,8,5,1,6,12,7,5,12,13,12,3,4,14,11,7,5,2,2,4,1,2,3,3,2,2,2,3
- - -,Loa,2000136270,Gabriele Delvecchio,GK,Inter,ITA,188 cm,75 kg,17,£28K - £85K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,2,1,2,3,6,1,2,1,1,9,3,1,1,13,11,15,3,7,9,7,1,9,2,6,7,6,6,11,6,7,13,12,8,5,5,11,6,7,5,12,12,9,9,12,9,8
- - -,Yth,2000104655,Edoardo Motta,GK,Brianza,ITA,185 cm,70 kg,17,£45K - £130K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,2,1,2,3,2,1,2,3,2,9,1,2,2,8,5,15,1,9,5,7,2,11,1,11,5,4,4,11,15,5,8,12,10,1,2,9,11,10,5,10,9,8,12,12,13,7
- - -,Yth,2000189951,Cristian Totti,ST (C),AS Roma,ITA,182 cm,69 kg,16,£230K - £700K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,13,13,13,6,13,5,1,2,5,7,5,9,8,13,8,8,3,6,13,12,5,9,6,6,5,7,13,12,4,9,13,12,7,9,2,3,2,3,1,3,1,2,3,2,2
- - -,,43617039,Salah Aldin Basha,ST (C),Udinese,EGY,183 cm,76 kg,19,£95K - £300K,£575 p/w,Right,Reasonable,Very Strong,Fairly Determined,Level-headed,6,5,10,13,13,6,10,7,3,4,7,7,4,10,9,8,8,7,6,6,17,10,10,11,6,6,6,7,13,13,7,10,12,13,7,7,3,2,1,2,2,2,3,1,2,3,2
- - -,Loa,43392976,Mattia Chiesa,GK,Verona,ITA,190 cm,78 kg,21,£20K - £60K,£600 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,2,1,1,3,1,6,1,1,2,3,9,4,1,5,6,8,10,8,8,14,10,1,4,3,7,8,7,6,6,12,6,15,10,9,1,7,12,11,10,5,14,14,12,14,14,6,9
- - -,Loa,43372290,Niccolò Ghisleni,M/AM (RC),Atalanta,ITA,173 cm,70 kg,21,£22K - £70K,£650 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,7,8,12,9,11,7,8,10,8,9,11,10,10,12,10,10,10,10,10,9,5,12,8,9,12,10,11,10,12,13,10,8,13,11,11,11,2,2,1,2,2,3,2,3,1,3,1
- - -,Loa,2000024748,Luigi Cherubini,"AM (RLC), ST (C)",AS Roma,ITA,173 cm,59 kg,18,£375K - £1.1M,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,8,9,14,8,13,8,7,10,3,4,11,9,4,13,11,9,8,9,8,8,15,15,4,10,5,9,11,10,14,14,10,7,15,12,10,7,2,3,1,2,1,3,2,1,1,3,1
- - -,Wnt,43461798,Hubert Idasiak,GK,Parthenope,POL,185 cm,67 kg,20,£45K - £140K,£775 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,1,2,1,1,4,5,1,1,2,3,9,3,1,7,8,10,6,8,10,14,17,2,12,1,9,8,7,7,9,6,8,13,16,9,4,4,14,13,9,8,14,12,11,15,14,8,5
- - -,Loa,43424638,Marco Bertini,"DM, M (C)",Lazio,ITA,185 cm,68 kg,19,£1M - £3.1M,"£2,400 p/w",Right Only,Weak,Very Strong,Resolute,Reserved,12,10,11,6,11,10,10,13,5,10,13,9,11,13,11,13,11,11,12,13,15,7,10,10,11,13,13,12,10,11,11,11,13,11,12,11,2,2,3,2,2,3,2,2,2,3,1
- - -,Loa,43500191,Tommaso De Nipoti,ST (C),Atalanta,ITA,180 cm,74 kg,18,£40K - £120K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,6,9,12,11,11,8,9,8,4,6,10,11,8,11,12,11,14,9,9,11,13,11,10,12,11,12,9,12,12,10,15,10,16,10,11,11,1,3,2,2,4,2,3,3,2,1,1
- - -,Yth,2000202651,Saná Fernandes,AM (RL),Lazio,POR,165 cm,55 kg,16,£325K - £950K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,7,10,14,11,12,8,9,9,3,7,12,7,8,11,12,6,7,12,4,12,5,9,4,12,6,9,9,10,15,10,9,3,12,13,9,1,1,1,3,3,1,1,2,3,3,4,3
- - -,Loa,22081455,Dimo Krastev,"DM, M (C)",Fiorentina,BUL,195 cm,76 kg,19,£240K - £750K,£825 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,10,10,10,9,12,10,8,11,12,12,12,9,14,10,9,9,8,11,2,13,10,9,10,11,10,10,9,9,11,16,14,10,10,15,4,2,3,2,2,2,2,1,1,2,2
- - -,Wnt,43591640,Jacopo Fazzini,M (C),Empoli,ITA,178 cm,70 kg,19,£95K - £275K,£950 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,10,10,10,8,11,7,7,9,6,7,13,7,8,13,10,12,12,9,11,12,8,7,7,12,10,11,13,11,13,12,9,7,10,13,10,10,3,3,3,4,3,2,2,3,1,1,3
- - -,Wnt,2000034865,Cristian Volpato,AM (RC),AS Roma,ITA,183 cm,78 kg,18,£1.6M - £4.7M,"£1,200 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,10,11,15,12,15,10,7,11,2,3,13,11,4,16,7,12,9,12,10,11,11,17,4,12,4,12,14,8,12,13,13,10,12,13,11,11,2,1,1,2,4,3,1,2,1,3,2
