Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Wnt,67093858,Josan Fernández,"WB (R), M/AM (RL)",Elche,ESP,175 cm,68 kg,32,£650K - £1.9M,"£8,500 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,7,14,15,10,9,5,5,8,4,10,10,4,9,12,2,11,13,11,11,13,13,15,9,13,8,12,10,12,16,14,9,9,14,16,12,11,1,2,2,2,3,3,2,1,1,3,1
- - -,,59138294,Giorgi Mamardashvili,GK,Valencia,GEO,199 cm,92 kg,21,£10.5M - £32M,"£2,600 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,4,1,1,3,6,8,1,2,2,1,14,4,3,6,10,12,14,11,13,10,14,3,7,2,12,13,12,12,10,12,13,16,15,11,13,14,15,16,16,12,13,15,12,10,16,13,12
- - -,,55028073,Gonçalo Paciência,ST (C),Vigo,POR,184 cm,81 kg,27,£1.3M - £3.8M,"£6,000 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,8,9,15,11,15,10,14,12,5,7,13,15,7,14,9,13,12,10,11,10,11,14,8,12,7,10,13,12,11,14,15,13,12,14,12,16,3,1,3,4,2,2,1,2,1,1,2
- - -,,67224142,Santi Comesaña,"DM, M (C)",Vallecano,ESP,184 cm,75 kg,25,£2.6M - £7.6M,"£12,500 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,9,10,11,11,13,7,14,10,6,12,14,7,13,13,12,15,13,12,13,14,14,11,14,13,14,14,13,14,12,13,12,13,15,13,14,14,3,1,1,1,3,1,2,1,1,1,2
- - -,,67018266,Iago Herrerín,GK,Valencia,ESP,187 cm,89 kg,34,£425K - £1.2M,"£6,750 p/w",Right,Reasonable,Very Strong,Fairly Sporting,Media-friendly,4,2,2,2,10,8,11,2,2,1,10,5,3,9,7,12,15,13,12,12,14,11,13,5,13,12,11,13,9,12,8,12,14,7,13,14,13,13,13,2,15,12,12,17,14,14,12
- - -,,67243881,Javi Galán,D/WB (L),Vigo,ESP,172 cm,70 kg,27,£5.8M - £17M,"£25,000 p/w",Left Only,Very Strong,Weak,Professional,"Evasive, Reserved",13,16,16,11,11,11,6,7,13,11,14,12,15,13,14,15,14,12,13,14,16,13,10,14,14,15,12,17,15,15,14,4,15,14,16,12,1,3,1,2,2,1,2,1,3,3,1
- - -,,67212046,Alfonso Pedraza,D/WB/M/AM (L),Villarreal,ESP,184 cm,73 kg,26,£9.4M - £28M,"£27,000 p/w",Left,Very Strong,Weak,Fairly Sporting,Media-friendly,12,15,12,11,12,9,12,12,13,12,12,11,12,12,16,14,12,11,14,13,13,12,9,15,13,14,11,14,15,13,12,11,14,16,15,12,3,4,3,3,1,3,1,2,2,1,1
- - -,,67245413,Óscar Mingueza,D (RC),Vigo,ESP,184 cm,75 kg,23,£2.3M - £6.8M,"£18,750 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,5,11,11,8,12,6,14,8,11,13,12,5,14,13,13,14,15,14,11,12,15,7,13,10,12,15,12,16,13,12,14,13,15,14,14,13,2,3,2,2,2,1,3,1,3,3,1
- - -,,67170824,Pere Milla,"AM (RLC), ST (C)",Elche,ESP,179 cm,72 kg,29,£1.1M - £3.4M,"£5,750 p/w",Left,Very Strong,Fairly Strong,Fairly Determined,Media-friendly,11,13,13,14,14,13,12,11,12,6,12,13,7,12,9,12,11,11,11,11,15,11,16,14,7,18,13,18,12,13,10,10,12,12,16,11,1,2,1,1,3,3,3,2,1,2,3
- - -,,67181753,Sergio Herrera,GK,Atlético Pamplona,ESP,192 cm,82 kg,29,£2.5M - £7.4M,"£10,250 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,4,2,2,1,10,8,1,1,2,1,9,3,3,9,10,13,12,12,14,12,15,5,11,3,11,13,9,12,11,14,10,13,13,11,14,14,13,13,14,13,14,10,14,11,16,12,13
- - -,,67220012,Jaime Seoane,"DM, M/AM (C)",Getafe,ESP,175 cm,73 kg,25,£1.8M - £5.4M,"£8,750 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Level-headed,8,11,14,10,15,10,10,12,9,11,15,12,10,15,8,14,12,13,14,15,14,15,15,11,15,11,15,15,12,12,10,7,12,13,15,10,3,2,2,3,3,2,1,2,1,3,1
- - -,,67053759,Fidel Chaves,"M (L), AM (LC)",Elche,ESP,179 cm,70 kg,32,Not for Sale,"£11,000 p/w",Left Only,Very Strong,Weak,Spirited,Evasive,15,15,14,14,14,13,10,13,5,8,15,16,10,17,9,13,9,13,12,13,15,14,6,14,15,13,16,13,14,15,13,11,13,13,14,10,1,1,1,1,2,2,2,2,2,4,3
- - -,,67136579,Paulo Gazzaniga,GK,Girona,ARG,196 cm,90 kg,30,£1.7M - £5.2M,"£25,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,3,2,1,1,8,6,6,1,2,1,10,1,1,13,9,12,13,10,12,12,13,6,6,4,12,11,14,12,8,15,11,17,11,7,12,13,15,12,12,5,13,16,13,7,16,12,13
- - -,,67030120,José Luis Morales,"M/AM (RL), ST (C)",Villarreal,ESP,184 cm,70 kg,34,Not for Sale,"£23,500 p/w",Right,Fairly Strong,Very Strong,Professional,Evasive,7,12,15,14,13,8,8,13,6,6,13,14,8,14,11,12,10,14,13,13,16,15,17,14,9,13,13,13,14,14,9,9,16,14,14,9,1,2,3,1,2,2,2,2,3,1,3
- - -,,55063355,Domingos Duarte,D (C),Getafe,POR,190 cm,84 kg,27,£3.7M - £11M,"£15,750 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,4,6,9,9,11,6,14,6,9,15,11,11,14,11,13,13,14,13,15,13,14,7,13,8,15,15,8,14,12,12,14,15,16,13,15,15,3,2,3,1,1,2,3,1,3,3,3
- - -,,67184485,Carlos Fernández,"AM (C), ST (C)",Real San Sebastián,ESP,186 cm,72 kg,26,£2.8M - £8.4M,"£12,750 p/w",Left,Very Strong,Reasonable,Fairly Professional,Level-headed,7,11,12,15,13,8,14,11,6,6,13,12,7,14,13,13,12,13,13,14,14,13,11,14,6,13,13,14,12,12,11,14,12,14,14,13,3,2,1,3,3,3,2,3,1,1,1
- - -,,76020280,Johan Mojica,D/WB/M (L),Villarreal,COL,179 cm,66 kg,29,£2.5M - £7.4M,"£14,250 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,13,13,14,9,12,13,11,10,12,9,13,6,11,13,14,12,12,10,10,10,13,13,7,14,11,11,12,13,16,14,14,10,17,17,15,11,3,2,2,2,2,1,2,2,3,1,2
- - -,,67228750,Keidi Bare,"DM, M (C)",Espanyol,ALB,174 cm,66 kg,24,£1.1M - £3.3M,"£5,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,13,13,11,13,8,11,11,7,13,13,9,12,13,13,13,14,12,10,12,13,10,8,12,12,13,12,15,14,14,13,8,13,13,13,11,2,3,2,1,2,3,2,2,2,3,3
- - -,Inj,67178038,Rubén Alcaraz,"DM, M (C)",Cádiz,ESP,180 cm,80 kg,31,Not for Sale,"£10,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,12,13,8,7,13,16,7,14,8,9,13,11,13,12,11,15,13,14,14,15,12,10,12,13,14,15,13,16,12,12,13,9,13,12,14,11,1,3,1,2,2,2,3,4,2,2,3
- - -,,67235978,Juan Iglesias,D/WB (R),Getafe,ESP,185 cm,75 kg,23,£950K - £2.9M,"£2,600 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,9,14,13,9,13,6,10,9,12,12,13,12,13,13,12,12,12,11,12,12,14,12,10,13,13,12,11,12,13,12,11,10,12,14,14,13,2,2,4,2,1,2,1,2,1,1,3
- - -,,67224139,Edu Expósito,M (C),Espanyol,ESP,179 cm,75 kg,25,£2.7M - £8M,"£9,750 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,10,12,12,14,12,9,14,7,12,14,12,13,13,11,15,14,14,15,15,13,9,13,10,14,13,11,13,13,12,12,8,11,13,12,11,3,2,1,2,3,3,2,2,3,3,1
- - -,,67277830,Julen Agirrezabala,GK,A. Bilbao,ESP,187 cm,83 kg,21,£4.9M - £14.5M,"£6,000 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,4,3,1,3,9,8,1,3,2,1,9,3,3,9,10,14,13,6,9,15,13,3,15,2,10,11,10,9,13,13,7,15,12,15,4,13,14,12,12,5,12,10,13,15,15,5,12
- - -,Wnt,19270874,Marcos André,ST (C),Valencia,BRA,184 cm,78 kg,25,£4.1M,"£13,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,9,13,13,13,10,14,12,9,8,13,12,9,14,12,13,14,13,14,13,14,10,10,13,11,14,12,14,13,13,10,11,12,14,13,14,2,4,2,3,2,3,1,3,2,3,1
- - -,,47022611,Stole Dimitrievski,GK,Vallecano,MKD,188 cm,89 kg,28,£1.9M - £5.6M,"£11,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,5,2,3,1,12,9,3,1,3,3,13,3,2,12,7,12,13,12,13,12,15,3,12,2,12,9,11,12,11,12,12,14,10,11,11,13,13,14,13,5,14,12,13,11,15,11,14
- - -,,67248170,Jorge Cuenca,D (C),Villarreal,ESP,189 cm,76 kg,22,£12M - £35M,"£16,250 p/w",Left,Very Strong,Reasonable,Fairly Professional,"Media-friendly, Reserved",6,6,7,6,14,6,14,8,9,14,12,6,15,12,12,14,13,13,13,14,14,7,9,7,15,13,11,13,14,11,12,14,14,14,12,15,1,2,2,1,2,3,3,1,1,3,2
- - -,Wnt,67153373,Álex Moreno,D/WB/M/AM (L),Real Hispalis,ESP,176 cm,68 kg,29,£3M - £9.2M,"£12,000 p/w",Left,Very Strong,Weak,Balanced,Level-headed,10,13,15,10,13,8,7,10,12,12,12,10,14,14,9,12,13,11,10,10,12,14,9,14,13,13,11,15,15,15,12,9,14,16,14,12,3,2,2,1,1,2,2,3,2,1,3
- - -,,67279753,Ilaix Moriba,"DM, M/AM (C)",Valencia,GUI,185 cm,73 kg,19,£27M - £82M,"£24,000 p/w",Right,Fairly Strong,Very Strong,Ambitious,Media-friendly,8,9,14,13,15,10,11,14,3,9,14,11,11,16,13,12,15,12,12,13,16,17,11,12,11,11,14,12,13,14,14,13,15,14,13,12,2,2,3,3,3,3,2,2,1,2,3
- - -,Wnt,67122014,Pedro Bigas,"D (LC), DM",Elche,ESP,181 cm,78 kg,32,£1.1M - £3.2M,"£11,000 p/w",Left,Very Strong,Weak,Fairly Professional,"Media-friendly, Reserved",6,7,9,9,10,8,14,8,7,14,10,8,14,11,12,13,14,13,14,13,14,10,14,11,14,14,10,15,12,12,12,12,14,13,14,14,2,2,2,1,3,1,3,4,1,1,3
- - -,Wnt,67053461,Iván Balliu,D/WB (R),Vallecano,ALB,172 cm,63 kg,30,£1.7M - £5.2M,"£11,000 p/w",Right,Fairly Strong,Very Strong,Fairly Sporting,Media-friendly,8,14,12,7,13,8,9,12,14,11,13,7,14,13,12,13,14,13,13,12,12,6,7,13,13,15,12,15,14,14,10,6,14,14,15,10,2,3,2,3,2,1,2,3,2,2,2
- - -,,85063747,Florian Lejeune,D (C),Vallecano,FRA,190 cm,82 kg,31,£1.9M - £5.8M,"£27,500 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,4,10,10,7,11,10,15,9,5,15,13,7,14,11,11,14,15,13,12,13,14,7,11,7,15,15,12,14,10,10,13,14,13,13,13,15,2,2,3,2,3,2,2,2,3,4,1
- - -,Wnt,67269484,Samuel Chukwueze,"M (R), AM (RL)",Villarreal,NGA,172 cm,70 kg,23,£10M - £30M,"£20,000 p/w",Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,12,14,17,11,14,12,12,11,11,8,14,10,8,17,11,14,11,12,9,9,16,16,14,10,8,10,10,13,16,14,13,7,12,16,15,10,3,3,1,3,3,2,1,1,1,1,2
- - -,,67085789,Rubén Sobrino,"AM (RL), ST (C)",Cádiz,ESP,182 cm,73 kg,30,£1.2M - £3.6M,"£8,750 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,7,8,9,11,13,9,15,12,6,6,10,11,6,12,12,14,17,14,13,12,7,12,8,15,10,14,10,17,12,11,11,13,13,14,13,12,3,2,2,2,2,3,3,2,1,1,3
- - -,Inj,67199409,Martín Merquelanz,M/AM (L),Real San Sebastián,ESP,176 cm,72 kg,27,£1.8M - £5.2M,"£9,750 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,12,15,14,14,14,14,8,14,7,6,14,14,6,16,9,12,10,12,13,14,13,15,10,14,11,12,13,11,13,14,13,7,9,13,13,11,3,2,1,2,3,1,3,3,3,1,2
- - -,,67276482,Ander Barrenetxea,M/AM (RL),Real San Sebastián,ESP,178 cm,74 kg,20,£16M - £48M,"£21,000 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,12,14,15,12,12,8,8,11,7,8,13,14,8,15,9,12,10,12,14,13,12,14,10,15,8,14,15,12,14,14,15,9,14,15,11,16,3,3,1,1,3,1,3,3,2,1,3
- - -,,67211699,Tete Morente,M/AM (RL),Elche,ESP,184 cm,78 kg,25,£1M - £3.1M,"£5,750 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,8,13,15,13,12,13,11,13,6,8,12,11,5,14,12,11,6,11,9,11,13,12,7,12,9,3,12,14,14,13,9,11,15,15,13,11,2,3,3,1,1,1,3,3,2,1,1
- - -,,67213714,Óscar Valentín,"DM, M (C)",Vallecano,ESP,177 cm,72 kg,27,£1.9M - £5.6M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,8,8,12,11,13,10,9,10,7,13,13,4,13,12,13,14,16,13,14,13,14,9,14,11,13,17,11,16,13,12,12,8,11,12,15,11,2,2,4,3,1,2,1,2,2,2,3
- - -,,62124086,Srđan Babić,D (C),Almería,SRB,195 cm,85 kg,26,£1.3M - £4M,"£5,750 p/w",Left Only,Very Strong,Weak,Fairly Determined,Level-headed,8,8,7,7,11,8,13,8,10,14,12,8,13,8,12,14,12,14,15,13,15,10,12,10,13,13,11,13,10,12,13,16,13,11,13,14,1,1,2,4,3,2,3,2,1,2,4
- - -,,13181623,Pathé Ciss,"DM, M (C)",Vallecano,SEN,183 cm,71 kg,28,£1.9M - £5.6M,"£9,250 p/w",Right,Weak,Very Strong,Balanced,Level-headed,7,7,9,7,12,7,13,9,11,13,13,8,15,11,12,15,12,12,13,13,10,6,11,7,15,14,11,14,14,11,13,14,15,14,16,16,2,2,1,1,2,2,1,4,4,2,3
- - -,,67138759,Sergi Guardiola,"AM (RLC), ST (C)",Valladolid,ESP,187 cm,76 kg,31,£1.3M - £3.8M,"£4,600 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,7,12,13,14,12,9,14,12,7,3,13,12,4,13,11,13,13,14,13,13,16,14,12,15,10,12,12,14,12,12,11,14,15,14,12,14,1,3,2,2,2,2,2,2,2,3,3
- - -,,98033710,Eray Cömert,D (C),Valencia,SUI,183 cm,80 kg,24,£1.4M - £4.1M,"£8,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,7,11,6,13,12,13,13,7,14,13,11,16,13,14,14,14,13,11,12,12,8,12,8,12,14,11,12,11,12,13,12,13,12,15,13,1,3,4,1,1,4,1,2,1,2,3
- - -,,67199098,Raúl Guti,"DM, M (RC)",Elche,ESP,177 cm,74 kg,25,£950K - £2.9M,"£2,700 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,8,8,11,9,13,8,12,12,7,12,13,10,13,14,14,12,15,11,15,12,12,12,11,12,12,15,11,15,13,11,14,10,15,13,16,14,1,3,4,2,3,3,3,1,1,2,1
- - -,,67115585,Roger Martí,ST (C),Elche,ESP,179 cm,74 kg,31,Not for Sale,"£17,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,6,10,11,16,13,9,13,12,7,6,11,16,8,13,12,15,13,14,14,14,14,14,9,16,7,16,12,14,13,13,12,10,16,13,14,11,3,2,3,1,1,1,1,2,1,1,1
- - -,Wnt,67287665,Álex Baena,AM (RLC),Villarreal,ESP,174 cm,69 kg,20,£9M - £27M,"£10,000 p/w",Either,Strong,Very Strong,Balanced,Media-friendly,11,11,14,12,13,9,10,11,12,8,15,7,9,15,6,12,11,11,11,13,6,14,1,11,12,11,14,11,12,14,13,8,15,12,12,11,3,3,1,1,1,3,2,2,3,2,2
- - -,,62039552,Darko Brašanac,M/AM (C),Atlético Pamplona,SRB,178 cm,73 kg,30,£1.3M - £3.9M,"£8,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,11,9,12,13,10,13,11,7,11,13,11,13,13,14,15,16,11,16,12,12,11,10,14,14,17,13,16,13,13,12,12,12,12,15,11,2,1,1,3,1,2,3,1,2,2,1
- - -,,14025385,Rodrigo Battaglia,"DM, M (C)",Mallorca,ARG,187 cm,79 kg,30,£1.3M - £3.8M,"£23,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,6,8,11,8,12,7,11,11,6,13,13,10,14,11,17,13,15,11,16,12,15,13,14,12,14,16,12,16,11,12,13,15,8,12,12,14,1,2,2,3,2,1,4,3,1,4,3
- - -,Wnt,67207185,Gerard Gumbau,"DM, M (C)",Elche,ESP,187 cm,77 kg,27,£800K - £2.4M,"£5,250 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,10,11,8,9,14,12,12,14,10,11,16,12,14,14,12,14,11,14,15,13,12,9,8,13,15,15,16,15,9,9,8,15,13,12,13,13,3,1,2,1,3,1,3,1,1,3,2
- - -,Wnt,76022083,Helibelton Palacios,D/WB (R),Elche,COL,180 cm,78 kg,29,£1.1M,"£4,100 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,2,13,11,3,12,4,9,5,13,12,12,5,10,12,4,12,14,11,11,12,13,11,14,12,9,12,11,16,13,12,12,12,13,13,15,14,3,3,3,3,3,2,3,2,1,2,4
- - -,,85041077,Benjamin Lecomte,GK,Espanyol,FRA,187 cm,78 kg,31,£2M - £6M,"£30,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,Reserved,3,3,1,1,11,7,10,3,3,3,11,3,1,12,8,12,14,11,15,11,14,6,12,10,14,13,11,12,11,14,15,14,14,10,13,14,12,12,11,8,14,13,14,13,15,13,12
- - -,,24003746,Ante Budimir,ST (C),Atlético Pamplona,CRO,190 cm,75 kg,30,£3.3M - £9.8M,"£10,250 p/w",Left,Very Strong,Weak,Fairly Determined,Media-friendly,6,8,10,15,11,4,17,10,3,7,12,16,12,12,13,16,14,14,13,13,16,13,5,16,12,14,10,14,11,11,15,16,15,12,14,18,1,3,1,2,1,2,2,2,3,3,2
- - -,Wnt,67093485,Gonzalo Verdú,"D (C), DM",Elche,ESP,185 cm,80 kg,33,£375K - £1.1M,"£8,500 p/w",Right Only,Weak,Very Strong,Fairly Professional,Reserved,4,6,6,7,9,16,15,6,6,16,11,6,15,6,6,13,15,11,14,14,12,12,14,13,15,13,8,14,11,12,13,13,13,12,15,16,2,2,3,2,3,2,1,2,2,1,3
- - -,,67191561,Luis Milla,"DM, M (C)",Getafe,ESP,175 cm,68 kg,27,£2.9M - £8.6M,"£12,250 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,14,12,12,11,14,14,7,12,9,10,14,14,11,14,12,13,14,13,14,13,16,13,14,13,11,15,14,15,12,14,13,9,13,13,15,10,1,1,1,2,2,2,3,3,3,3,1
- - -,,67202652,Andoni Gorosabel,D/WB (R),Real San Sebastián,ESP,174 cm,70 kg,25,£4.8M - £14.5M,"£13,750 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,7,15,13,9,12,8,6,10,8,14,12,11,13,13,14,13,13,13,11,13,13,8,9,16,12,14,12,16,14,13,14,8,13,14,14,15,2,2,3,3,2,4,1,3,3,4,1
- - -,,14136122,Gonzalo Montiel,D/WB (R),Sevilla,ARG,175 cm,70 kg,25,£5.2M - £15.5M,"£18,500 p/w",Right Only,Weak,Very Strong,Spirited,"Evasive, Unflappable",7,11,9,6,12,3,12,5,13,14,12,15,14,9,16,15,16,14,14,13,16,7,13,11,15,17,8,16,14,14,14,10,15,15,16,13,3,2,1,4,1,1,1,1,1,3,3
- - -,,85057304,Youssouf Sabaly,D/WB (R),Real Hispalis,SEN,174 cm,68 kg,29,£1.8M - £5.4M,"£17,750 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,8,14,12,7,12,7,10,10,12,13,12,10,14,12,14,14,12,13,14,13,15,12,10,16,10,14,10,16,14,13,15,10,16,14,15,15,2,1,1,1,2,3,3,2,3,1,3
- - -,,67277676,Nico Melamed,"M (C), AM (RLC)",Espanyol,ESP,173 cm,67 kg,21,£4.9M - £14.5M,"£3,300 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,12,13,12,10,13,12,8,10,7,9,13,9,9,14,5,13,11,12,14,11,16,14,8,14,9,11,13,12,14,13,14,8,13,13,12,11,1,3,2,3,2,3,2,1,3,2,1
- - -,,67216745,Javi Sánchez,D (C),Valladolid,ESP,189 cm,76 kg,25,£2M - £6M,"£10,000 p/w",Either,Strong,Very Strong,Fairly Determined,Media-friendly,6,2,3,6,7,9,16,5,11,13,7,8,14,8,8,11,12,13,14,13,17,3,11,8,14,13,8,14,11,11,13,15,16,13,14,15,2,2,3,2,3,4,2,3,3,2,2
- - -,,67190888,Aleix García,"DM, M (C)",Girona,ESP,173 cm,68 kg,24,£650K - £1.9M,"£4,700 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,12,12,13,9,14,13,7,11,2,7,14,10,9,14,10,12,11,14,13,14,12,14,11,14,12,14,15,14,11,12,14,8,14,12,12,10,1,3,1,3,1,3,2,2,1,4,2
- - -,Lst,67010346,Cala,D (C),Cádiz,ESP,185 cm,78 kg,32,£50K,"£12,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,6,7,6,8,11,7,14,8,12,11,10,6,11,8,14,13,14,14,13,13,14,7,13,7,12,14,8,14,10,9,13,11,12,9,12,14,2,2,3,3,2,2,2,4,1,3,3
- - -,,67065398,Jaume Costa,"D (RL), WB (L)",Mallorca,ESP,171 cm,61 kg,34,£160K - £475K,"£7,250 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,12,14,11,7,12,8,7,10,13,13,12,6,14,12,15,14,15,12,13,13,15,11,6,14,13,16,11,16,12,14,15,6,14,12,15,10,2,3,1,3,3,1,3,2,1,3,3
- - -,,67221484,Iñaki Peña,GK,Barcelona,ESP,184 cm,78 kg,23,£1.7M - £5M,"£11,000 p/w",Right,Reasonable,Very Strong,Spirited,Unflappable,4,3,2,1,11,7,8,3,2,2,14,7,1,10,9,13,13,11,13,14,14,8,11,2,12,12,10,9,12,14,12,13,13,11,10,11,11,13,12,5,11,14,13,8,14,9,12
- - -,,19354888,Reinier,AM (C),Girona,BRA,185 cm,82 kg,20,£22M - £66M,"£3,800 p/w",Right,Weak,Very Strong,Balanced,Level-headed,10,12,15,12,15,11,12,12,3,7,15,6,7,16,10,13,12,12,12,11,9,15,10,12,9,13,14,13,13,13,13,12,15,13,12,13,3,2,1,2,1,2,3,1,1,2,2
- - -,,67140149,Sergio León,ST (C),Valladolid,ESP,178 cm,73 kg,33,£425K - £1.3M,"£16,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,6,11,14,15,12,11,12,14,7,6,13,13,6,13,13,13,14,12,12,12,15,16,12,15,7,11,12,15,13,13,12,11,13,14,12,12,2,4,2,3,3,2,3,1,3,2,1
- - -,,67153634,Omar Mascarell,"DM, M (C)",Elche,ESP,181 cm,76 kg,29,£1.8M - £5.4M,"£25,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,12,11,11,8,13,10,6,10,8,12,14,13,13,15,10,15,15,15,12,15,17,9,15,10,14,16,12,14,9,13,15,9,13,11,16,13,2,4,2,3,1,1,3,3,2,3,1
- - -,,67142544,Moi Gómez,"M (C), AM (LC)",Atlético Pamplona,ESP,176 cm,73 kg,28,£3.8M - £11.5M,"£14,500 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Media-friendly,13,14,12,12,15,12,8,13,8,7,15,12,10,16,8,12,9,12,12,14,14,15,8,14,11,14,15,14,11,14,14,7,13,12,13,11,2,2,1,3,3,1,3,2,2,2,2
- - -,Wnt,67184200,Joaquín,"D (C), DM, M (C)",Valladolid,ESP,190 cm,71 kg,26,£1.1M - £3.4M,"£3,700 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,6,6,5,6,13,6,14,11,12,14,12,7,13,11,10,13,13,13,13,13,3,5,8,11,12,12,13,11,12,11,8,15,14,13,13,12,3,2,1,1,2,1,2,1,2,1,1
- - -,Wnt,67227188,Óscar Gil,D/WB (R),Espanyol,ESP,175 cm,75 kg,24,£1.8M - £5.4M,"£8,250 p/w",Right,Reasonable,Very Strong,Resolute,Outspoken,7,10,9,9,11,7,9,8,11,14,12,8,13,10,6,10,15,9,12,12,15,15,10,11,12,16,7,18,15,14,10,10,14,15,16,14,3,3,1,2,1,1,1,2,1,3,1
- - -,,67260201,Oier Zarraga,M/AM (C),A. Bilbao,ESP,175 cm,76 kg,23,£475K - £1.5M,"£3,200 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,9,10,11,9,12,7,14,12,6,10,13,8,11,12,15,12,14,10,11,12,14,10,8,10,13,14,12,15,13,13,12,8,13,13,14,14,2,3,1,2,3,2,3,2,2,1,2
- - -,,67222737,Javi Puado,"AM (RLC), ST (C)",Espanyol,ESP,179 cm,69 kg,24,£1M - £3.1M,"£4,900 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,8,11,13,13,12,8,9,12,5,8,11,12,7,14,9,12,11,14,12,13,13,13,9,16,8,13,13,13,15,15,10,9,13,14,11,11,2,1,3,1,3,3,1,2,3,2,1
- - -,,67246381,Ander Guevara,"DM, M (C)",Real San Sebastián,ESP,180 cm,73 kg,24,£3.1M - £9.4M,"£10,750 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,9,8,12,10,12,8,11,14,11,14,14,8,13,14,14,13,14,10,12,10,13,8,10,9,13,16,14,16,12,14,13,10,14,11,15,13,4,3,3,2,3,4,2,2,3,1,3
- - -,,67276127,Nico,"DM, M (C)",Valencia,ESP,187 cm,81 kg,20,£5.6M - £16.5M,"£11,000 p/w",Right,Fairly Strong,Very Strong,Spirited,"Evasive, Unflappable",6,8,11,9,15,8,12,10,5,12,14,8,13,14,13,14,12,15,14,14,14,14,11,12,14,13,14,12,12,13,14,13,15,13,14,13,1,2,3,1,1,3,3,1,3,3,3
- - -,,67277397,Randy Nteka,"DM, M/AM (C), ST (C)",Vallecano,FRA,189 cm,75 kg,24,£1.5M - £4.4M,"£7,250 p/w",Left,Very Strong,Reasonable,Determined,Level-headed,11,10,11,12,11,11,14,11,9,9,13,6,12,12,14,12,14,12,13,14,19,14,14,12,11,11,14,12,12,11,9,14,14,13,14,14,2,1,1,4,3,1,2,2,2,3,2
