Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,28124741,John-Kymani Gordon,ST (C),Crystal Palace,ENG,"6'2""",76 kg,18,£55K - £170K,£600 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,2,13,13,12,6,13,6,2,5,6,2,1,7,15,9,7,4,7,12,3,7,3,12,7,6,4,7,13,12,7,12,15,12,6,6,1,2,3,3,1,2,3,2,4,3,2
- - -,Wnt,96054428,Jaros?aw Jach,D (C),Crystal Palace,POL,"6'2""",78 kg,27,£85K,"£10,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,6,8,8,6,9,8,13,6,8,12,10,8,13,10,13,13,13,13,11,12,12,8,10,10,13,12,9,12,9,10,16,15,12,10,11,15,1,2,2,1,1,2,1,2,1,1,2
- - -,,2000048058,Joe Whitworth,GK,Crystal Palace,ENG,"6'4""",79 kg,17,£160K - £475K,£350 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,3,1,2,3,9,8,1,3,3,1,8,14,2,2,6,12,14,6,9,12,17,1,9,3,11,7,7,6,11,13,2,12,7,13,4,4,13,9,11,13,11,11,7,9,11,13,9
- - -,,28124744,Cardo Siddik,D (C),Crystal Palace,IRQ,"6'2""",76 kg,18,£7K - £20K,£350 p/w,Right,Weak,Very Strong,Balanced,Level-headed,1,1,6,1,5,1,9,1,2,7,6,5,13,4,5,9,9,7,6,4,13,5,11,5,15,7,3,8,9,9,8,12,13,9,8,5,4,2,1,3,3,2,2,2,3,1,3
- - -,Set,49034219,Jean-Philippe Mateta,ST (C),Crystal Palace,FRA,"6'4""",88 kg,24,£5M - £15M,"£45,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,8,14,15,12,8,12,11,4,7,10,12,6,12,10,13,12,14,10,12,10,13,8,15,7,13,9,11,13,13,16,15,13,16,11,15,2,2,1,3,3,1,1,1,1,2,1
- - -,,2000167396,Joshua Addae,D/WB (R),Crystal Palace,ENG,"5'10""",65 kg,17,£10K - £28K,£600 p/w,Right Only,Weak,Very Strong,Fairly Sporting,Media-friendly,4,7,7,1,11,1,8,2,7,6,7,3,6,13,14,6,8,11,9,11,2,6,6,7,7,14,8,11,13,10,15,9,13,13,7,4,2,2,1,1,1,3,1,2,2,4,1
- - -,Yth,2000097150,Adler Nascimento,"AM (RL), ST (C)",Crystal Palace,POR,"6'1""",72 kg,16,£1.6M - £4.8M,£150 p/w,Right Only,Weak,Very Strong,Ambitious,Media-friendly,2,4,12,10,7,7,4,9,2,4,7,7,5,8,8,7,6,9,6,6,12,10,7,8,9,11,7,12,16,9,9,7,10,17,5,6,2,2,1,2,3,3,1,3,1,2,3
- - -,,28116916,Sean Robertson,D/WB/AM (R),Crystal Palace,IRL,"5'10""",68 kg,20,£28K - £85K,£500 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,5,8,8,9,7,7,7,4,7,8,7,1,9,8,11,11,8,8,8,8,15,10,13,5,9,8,8,10,16,11,6,6,13,15,7,6,1,3,3,3,3,1,2,4,2,1,1
- - -,,2000048052,Fionn Mooney,M/AM (C),Crystal Palace,ENG,"5'7""",58 kg,17,£375K - £1.1M,£750 p/w,Right,Reasonable,Very Strong,Fairly Determined,Level-headed,13,12,12,8,13,7,3,13,10,5,12,10,12,13,12,7,5,6,7,12,16,11,1,8,3,7,6,11,13,9,7,7,10,12,9,7,4,2,2,2,2,1,2,2,2,2,2
- - -,Wnt,2000079038,Killian Phillips,"D (C), DM, M (C)",Crystal Palace,IRL,"6'3""",85 kg,19,£20K - £60K,£850 p/w,Left Only,Very Strong,Weak,Ambitious,Media-friendly,5,8,9,5,9,6,12,6,6,10,10,5,10,7,13,11,13,8,9,9,14,8,5,9,10,12,10,13,12,10,12,13,14,11,13,12,2,3,3,4,1,1,1,3,1,1,1
- - -,Yth,2000048053,Ademola Ola-Adebomi,"AM (RL), ST (C)",Crystal Palace,ENG,"6'2""",70 kg,17,£26K - £75K,£150 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,7,11,12,13,5,9,3,1,2,7,2,2,11,15,7,11,5,5,10,11,7,7,7,3,5,6,7,13,11,7,12,17,11,5,6,3,2,4,2,2,3,4,2,2,3,1
- - -,Yth,2000140946,Kaden Rodney,"D (R), DM, M (C)",Crystal Palace,ENG,"6'2""",67 kg,16,£230K - £700K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,5,1,13,5,7,11,6,7,7,3,13,8,8,10,8,7,5,12,9,5,11,2,10,8,11,15,13,12,2,8,13,12,8,6,3,1,3,1,1,2,3,2,3,2,1
- - -,,28124738,Noah Watson,D (L),Crystal Palace,IRL,"6'3""",78 kg,18,£10K - £30K,£350 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,4,7,4,4,11,1,7,5,6,7,7,3,10,7,6,7,8,4,12,10,3,5,4,4,7,7,7,7,13,12,7,16,12,12,5,5,2,1,2,2,1,2,1,3,1,3,4
- - -,Set,27069975,Joachim Andersen,D (C),Crystal Palace,DEN,"6'4""",87 kg,25,£10M - £31M,"£70,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,8,8,8,6,13,8,14,8,6,15,14,8,14,13,12,15,13,14,11,12,15,12,13,11,14,13,12,12,12,11,15,17,13,12,14,14,3,2,2,2,1,3,1,3,2,3,1
- - -,,2000048047,Owen Goodman,GK,Crystal Palace,ENG,"6'0""",75 kg,17,£12K - £35K,£350 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,3,1,1,2,3,1,3,2,1,6,3,1,1,10,8,11,10,12,8,12,2,4,1,10,3,1,4,10,12,5,7,10,9,1,10,10,8,4,9,12,10,7,8,8,6,5
- - -,Inj,29001228,Fabian Delph,"D (L), DM, M (C)",Everton,ENG,"5'9""",78 kg,31,£6.2M - £18.5M,"£90,000 p/w",Left,Very Strong,Reasonable,Fairly Ambitious,Outspoken,10,11,12,12,12,10,8,13,6,8,14,8,14,12,15,14,17,12,13,14,12,12,16,13,15,17,13,16,10,11,12,8,12,13,14,15,2,3,2,3,3,2,3,3,2,3,2
- - -,Loa,61083649,Nathan Patterson,D/WB (R),Everton,SCO,"6'1""",74 kg,19,£8.2M - £25M,"£40,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,11,12,10,10,11,7,7,10,10,9,11,9,12,8,9,11,10,12,13,6,15,7,5,12,11,12,13,12,14,10,11,14,14,14,16,11,3,3,1,1,2,3,2,2,2,3,1
- - -,,28090682,Jonjoe Kenny,D/WB (R),Everton,ENG,"5'9""",67 kg,24,£1.3M - £4M,"£15,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,8,12,10,6,11,6,10,11,12,13,8,11,14,11,11,12,15,10,12,12,15,6,13,14,13,13,10,15,13,12,13,9,14,13,16,12,2,1,2,3,3,3,2,1,2,3,1
- - -,Set,53132662,Einar Iversen,"DM, M (C)",Everton,NOR,"5'9""",69 kg,20,£95K - £275K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,5,3,5,8,6,6,8,4,8,12,3,9,13,10,13,8,6,3,13,12,5,13,8,10,7,13,11,13,9,6,7,12,12,7,7,1,3,2,2,1,2,3,2,2,2,3
- - -,Set,85027988,Abdoulaye Doucouré,"DM, M/AM (C)",Everton,FRA,"6'0""",70 kg,28,£18.5M - £55M,"£120,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,5,11,12,13,14,7,12,13,5,12,14,8,12,15,13,12,14,14,12,14,14,12,10,14,12,16,13,17,14,13,14,12,16,13,16,16,3,3,2,2,1,2,1,2,3,3,3
- - -,Loa,28122172,Harry Tyrer,GK,Everton,ENG,"6'2""",79 kg,19,£35K - £110K,"£1,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,3,3,2,3,3,3,1,1,1,2,9,4,2,5,12,10,13,8,10,14,11,1,4,3,7,8,7,7,9,9,8,8,11,10,4,7,6,12,7,5,10,12,9,12,5,6,6
- - -,,28122175,Seb Quirk,D/M/AM (R),Everton,ENG,"6'2""",78 kg,19,£70K - £210K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,10,9,4,6,7,7,6,7,7,7,1,9,10,5,5,7,7,7,7,8,8,13,13,9,7,7,9,15,11,8,8,13,13,9,7,1,1,1,3,2,3,2,2,2,2,3
- - -,Yth,2000134418,Jenson Metcalfe,"DM, M (C)",Everton,ENG,"6'0""",64 kg,16,£350K - £1M,£150 p/w,Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,5,5,7,7,7,5,5,6,1,7,9,1,11,6,15,5,7,9,6,12,15,5,11,6,10,12,7,15,12,6,10,12,11,10,12,4,3,3,2,1,2,1,2,1,2,3,1
- - -,Set,55027994,André Gomes,M (C),Everton,POR,"6'2""",84 kg,27,£4M - £12M,"£120,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,11,12,11,11,16,13,10,9,9,8,15,14,12,17,10,13,9,16,11,15,12,13,9,12,11,14,13,14,8,10,13,12,13,11,12,14,2,3,2,1,2,1,3,3,2,1,2
- - -,Yth,2000134431,Sam Coughlan,M (C),Everton,ENG,"5'10""",61 kg,16,£22K - £65K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,6,4,3,7,10,6,6,10,1,7,7,5,8,10,8,10,5,8,7,12,4,9,12,11,5,8,13,13,5,5,7,8,9,5,8,5,1,1,3,2,1,1,3,2,2,3,1
- - -,,28122170,Mackenzie Hunt,M/AM (RC),Everton,ENG,"5'8""",66 kg,19,£600K - £1.8M,£500 p/w,Left,Very Strong,Reasonable,Balanced,Level-headed,6,8,11,7,13,6,6,7,2,6,6,1,5,11,14,6,8,7,5,13,13,12,2,11,7,12,12,8,13,13,7,3,5,13,12,3,2,1,2,1,3,3,1,3,2,3,3
- - -,,28127120,Tom Cannon,ST (C),Everton,ENG,"5'10""",73 kg,18,£110K - £325K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,9,8,6,10,8,9,16,7,4,7,6,6,1,7,9,10,9,7,10,8,9,5,6,7,8,9,7,10,14,8,9,8,9,13,9,9,3,2,3,3,2,1,2,4,3,2,2
- - -,Yth,2000026995,Eli Campbell,D (LC),Everton,ENG,"5'10""",68 kg,16,£110K - £325K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,4,8,4,13,3,7,5,1,10,8,4,6,9,9,7,9,11,8,8,14,5,8,6,12,8,7,9,15,10,10,9,12,14,8,10,3,3,3,3,3,2,4,3,1,4,3
- - -,Inj,2000143998,Roman Quintyne,D/WB/M (R),Everton,ENG,"6'3""",76 kg,16,£120K - £375K,£150 p/w,Either,Very Strong,Strong,Balanced,Media-friendly,6,10,9,5,9,4,7,7,7,8,7,4,12,9,14,6,7,9,6,9,9,5,6,6,5,8,8,9,8,12,8,12,7,11,7,7,2,1,3,3,3,2,2,4,1,1,4
- - -,,29128167,Mason Holgate,D (RC),Everton,ENG,"6'0""",64 kg,24,£4.2M - £12.5M,"£65,000 p/w",Right,Weak,Very Strong,Ambitious,Media-friendly,5,8,9,6,11,6,14,5,7,13,12,8,14,13,15,13,15,12,11,12,13,9,10,9,14,13,12,13,15,13,14,13,15,14,15,15,2,2,1,3,2,2,1,2,2,1,1
- - -,,2000027043,Luke Butterfield,"DM, M (C)",Everton,SCO,"6'2""",72 kg,17,£120K - £350K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,4,2,6,11,2,5,7,5,6,10,4,9,9,11,6,7,5,3,13,8,6,7,7,8,7,10,12,13,11,7,13,17,11,7,5,2,1,3,3,2,1,1,2,2,2,1
- - -,Wnt,29226000,Jarrad Branthwaite,D (RLC),Everton,ENG,"6'5""",90 kg,19,£8.4M - £25M,"£15,000 p/w",Either,Very Strong,Strong,Fairly Ambitious,Media-friendly,3,6,10,7,12,7,13,5,9,11,10,6,12,11,14,11,17,12,12,11,13,12,9,11,12,13,12,12,13,11,10,18,13,12,13,13,2,1,1,1,2,1,2,4,2,3,2
- - -,Wnt,29123128,Dominic Calvert-Lewin,ST (C),Everton,ENG,"6'2""",71 kg,24,£30M - £91M,"£70,000 p/w",Right,Weak,Very Strong,Fairly Sporting,Level-headed,9,11,11,15,15,7,17,9,2,6,11,7,5,14,13,14,14,13,15,14,14,12,5,16,6,15,10,15,16,14,14,16,14,16,15,16,1,3,1,2,3,2,1,1,1,1,3
- - -,,29142372,Ben Godfrey,"D (RC), DM",Everton,ENG,"6'0""",77 kg,23,£27M - £80M,"£65,000 p/w",Right Only,Weak,Very Strong,Resolute,Reserved,5,8,8,9,13,5,13,12,7,13,13,7,15,13,14,11,14,12,13,9,15,7,12,11,12,14,12,17,16,14,15,13,15,17,16,16,1,3,3,3,1,1,2,3,3,1,1
- - -,Set,19101228,Allan,"DM, M (C)",Everton,BRA,"5'9""",74 kg,30,£21M - £64M,"£120,000 p/w",Right,Weak,Very Strong,Jovial,Level-headed,3,9,13,10,13,6,10,12,6,14,15,10,18,14,16,14,16,12,14,13,17,13,12,14,16,16,12,17,10,14,18,7,14,13,15,16,1,3,2,1,3,2,1,1,4,2,2
- - -,Yth,2000134912,Francis Okoronkwo,ST (C),Everton,ENG,"6'1""",72 kg,16,£325K - £1M,£150 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,6,7,14,14,10,6,10,2,1,4,7,6,2,9,15,7,5,10,4,8,12,8,8,9,4,6,8,8,13,9,9,11,12,11,12,9,2,3,3,3,3,3,3,1,3,3,1
- - -,,67063933,Salomón Rondón,ST (C),Everton,VEN,"6'1""",85 kg,31,£1.5M - £4.4M,"£45,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,5,10,10,14,11,11,16,10,5,6,10,11,6,13,14,13,15,13,13,13,12,11,11,12,7,14,10,14,11,12,16,13,15,12,15,18,2,3,3,3,2,3,3,3,1,1,3
- - -,Yth,2000134429,Halid Djankpata,"AM (C), ST (C)",Everton,ENG,"5'9""",55 kg,16,£30K - £90K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,1,6,8,8,5,8,5,1,6,10,3,4,12,14,5,5,5,7,12,3,11,9,8,8,7,8,6,12,12,7,6,15,11,5,6,1,1,3,2,2,1,1,1,2,3,2
- - -,Yth,2000134424,Troy Smikle-James,"AM (C), ST (C)",Everton,ENG,"5'9""",56 kg,16,£26K - £75K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,7,14,13,6,10,6,1,5,5,6,3,12,5,6,1,4,3,11,8,11,3,12,6,6,5,8,13,9,7,9,6,10,5,4,1,2,2,1,3,3,3,1,3,3,3
- - -,,5123112,Asmir Begovi?,GK,Everton,BIH,"6'6""",101 kg,34,£2.6M - £7.8M,"£40,000 p/w",Right Only,Weak,Very Strong,Resolute,Level-headed,4,2,5,2,8,6,6,1,8,1,13,7,6,8,11,14,13,11,13,12,17,7,11,2,15,12,5,13,7,15,10,15,16,9,12,14,15,15,15,12,14,13,13,8,14,15,11
- - -,Wnt,96131350,Žan-Luk Leban,GK,Everton,SVN,"6'2""",76 kg,18,£130K - £400K,£750 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,2,1,3,3,1,5,1,1,2,3,11,4,1,3,6,5,15,7,7,13,16,1,10,2,10,7,6,3,13,7,7,7,11,12,3,5,8,12,8,5,12,12,7,13,12,8,4
- - -,,76037151,Yerry Mina,D (C),Everton,COL,"6'4""",79 kg,26,£16M - £48M,"£120,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,6,8,12,7,12,6,16,8,9,14,12,9,15,11,13,12,13,14,13,14,15,9,17,10,14,13,9,14,10,12,8,17,11,13,12,16,1,1,3,3,3,3,3,4,2,3,2
- - -,,28005834,Andros Townsend,"M (R), AM (RL)",Everton,ENG,"5'10""",75 kg,29,£7.8M - £24M,"£45,000 p/w",Either,Very Strong,Strong,Balanced,Level-headed,12,15,15,9,13,11,7,14,5,5,11,6,6,13,12,8,10,10,12,11,13,12,10,11,9,12,12,16,14,13,13,8,14,14,15,11,2,2,1,1,3,1,1,3,3,3,3
- - -,,2000027031,Isaac Price,M/AM (C),Everton,NIR,"5'11""",71 kg,17,£110K - £325K,"£1,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,8,10,9,10,13,8,8,10,4,8,8,3,10,11,5,9,9,11,10,8,4,8,10,12,10,9,8,10,12,8,8,7,14,12,9,8,2,4,3,2,1,1,2,1,4,2,3
- - -,,71104595,Vitaliy Mykolenko,D/WB (L),Everton,UKR,"5'11""",71 kg,22,£17M - £51M,"£50,000 p/w",Left,Very Strong,Reasonable,Spirited,Level-headed,8,13,12,7,12,5,13,12,9,12,13,4,13,12,12,12,15,12,14,13,16,7,8,13,12,13,11,16,15,14,11,13,14,15,15,11,1,1,2,4,2,1,1,1,2,4,1
- - -,Yth,2000010612,Dylan Graham,GK,Everton,NIR,"6'0""",67 kg,16,£16K - £50K,£150 p/w,Right Only,Weak,Very Strong,Driven,Media-friendly,2,1,2,2,3,3,1,1,1,3,7,3,3,1,10,7,12,3,6,12,18,2,1,1,6,6,5,5,13,13,6,9,11,11,1,5,6,4,9,5,13,8,7,14,11,14,7
- - -,,28122169,Jack Barrett,GK,Everton,ENG,"6'6""",83 kg,19,£50K - £150K,£750 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,2,3,3,1,6,1,1,2,2,6,1,3,2,12,9,15,3,8,12,6,2,8,1,8,6,5,4,12,4,6,15,15,11,4,6,12,9,9,5,12,6,9,14,12,15,6
- - -,Inj,28127122,Katia Kouyaté,"AM (RL), ST (C)",Everton,ENG,"6'2""",77 kg,17,£30K - £90K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,5,7,8,7,5,5,5,2,3,9,2,6,10,6,4,7,12,3,9,14,10,8,5,3,12,8,7,15,6,9,8,12,13,7,9,3,2,4,1,2,3,4,3,1,1,2
- - -,Loa,29177909,Billy Crellin,GK,Everton,ENG,"6'1""",73 kg,21,£2.6M - £7.8M,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,4,2,1,2,10,6,7,3,3,2,9,3,2,10,7,10,8,9,8,8,14,2,6,3,11,10,9,9,10,12,10,14,13,10,4,9,11,10,10,9,10,12,10,10,11,7,11
- - -,Set,37041913,Anwar El Ghazi,AM (RL),Everton,NED,"6'2""",87 kg,26,£3.9M - £11.5M,"£35,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Media-friendly,12,14,14,14,13,12,12,13,7,6,13,17,8,14,11,14,11,13,9,11,14,16,6,13,9,11,11,12,13,14,14,13,13,14,13,11,3,1,3,2,2,3,1,2,1,2,2
- - -,Wnt,28127121,Lewis Dobbin,"AM (RLC), ST (C)",Everton,ENG,"5'9""",68 kg,18,£1.2M - £3.6M,£750 p/w,Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,11,14,8,10,11,11,7,10,10,11,6,5,6,9,6,8,8,8,11,9,15,7,5,9,10,8,8,10,14,10,8,9,9,14,14,6,1,2,1,1,2,3,3,1,4,4,3
- - -,Loa,28127118,Sean McAllister,AM (RLC),Everton,NIR,"5'10""",73 kg,18,£450K - £1.3M,£650 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,10,14,8,10,8,6,8,10,9,9,15,6,10,8,12,12,9,8,8,9,4,8,13,8,9,13,8,12,14,9,7,8,9,11,8,8,2,1,1,2,1,2,2,3,3,3,3
- - -,,28100152,Tom Davies,"DM, M (C)",Everton,ENG,"5'10""",70 kg,23,£13M - £39M,"£35,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,9,10,12,8,13,10,10,7,2,10,13,8,14,14,15,14,16,13,14,11,14,14,9,13,14,15,11,17,14,15,13,10,15,12,17,13,2,2,3,2,3,2,3,2,3,3,3
- - -,,28122171,Rhys Hughes,"M (C), AM (RLC)",Everton,WAL,"5'6""",63 kg,19,£70K - £210K,£750 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,10,9,7,6,8,11,8,9,3,9,8,5,8,8,7,8,8,8,9,9,13,11,12,11,10,11,8,12,13,7,8,2,17,12,14,7,3,1,2,2,2,4,1,3,3,1,1
- - -,Wnt,28084930,Alex Iwobi,"WB (R), AM (RLC)",Everton,NGA,"5'11""",82 kg,25,£7.6M,"£100,000 p/w",Right,Weak,Very Strong,Resolute,Level-headed,9,10,16,12,13,9,9,12,4,7,12,11,10,12,9,13,10,12,12,11,15,15,8,13,11,14,11,13,14,13,15,12,13,11,15,13,3,3,2,2,1,1,2,1,3,1,1
- - -,Wnt,28116386,Anthony Gordon,"AM (RLC), ST (C)",Everton,ENG,"6'0""",77 kg,20,£10.5M - £31M,"£1,500 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,11,13,14,11,13,12,7,13,5,8,12,12,10,13,11,10,10,12,10,12,15,15,9,10,6,11,11,14,15,14,7,11,10,13,14,9,1,1,3,3,3,1,4,3,3,3,2
- - -,,28116391,Joe Anderson,D (L),Everton,ENG,"5'10""",70 kg,20,£30K - £90K,"£1,400 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,1,3,3,1,10,1,7,7,6,10,4,2,15,8,7,6,9,8,7,15,4,7,6,7,10,8,8,8,11,11,8,7,12,13,8,6,2,3,2,1,4,3,2,4,2,2,2
- - -,,29114887,Demarai Gray,"M (RL), AM (RLC)",Everton,JAM,"6'0""",74 kg,25,£9.8M - £30M,"£40,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,12,11,16,12,12,11,6,9,6,7,12,11,5,13,9,12,7,10,10,10,13,15,7,12,8,12,11,11,16,14,12,9,15,16,13,10,2,2,1,3,1,1,3,3,2,3,1
- - -,Inj,28127116,Tyler Onyango,M (C),Everton,ENG,"6'0""",79 kg,18,£140K - £425K,£350 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,7,7,7,3,8,4,2,10,2,13,7,1,11,11,13,8,7,8,12,10,11,5,10,5,8,8,11,10,15,4,12,15,9,11,14,11,3,1,3,3,3,2,2,3,1,2,4
- - -,,2000027036,Charlie Whitaker,AM (RLC),Everton,ENG,"5'6""",62 kg,17,£2.3M - £6.8M,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,11,9,10,11,9,13,7,13,2,11,9,4,6,13,5,9,10,10,11,11,8,14,10,9,8,12,9,13,15,10,10,5,12,14,8,9,2,1,3,1,2,3,4,1,2,2,2
- - -,Set,2000027054,Sebastian Kristensen,D (C),Everton,DEN,"6'1""",74 kg,18,£75K - £230K,£550 p/w,Right,Weak,Very Strong,Balanced,Level-headed,1,2,1,2,6,1,12,2,1,13,5,3,10,5,15,9,8,10,9,12,12,5,10,3,13,5,4,6,12,8,6,11,16,12,5,6,2,3,3,3,2,3,3,1,3,3,3
- - -,Yth,2000134433,Shae Cahill,M (C),Everton,ENG,"5'7""",55 kg,16,£28K - £85K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,2,2,5,12,2,6,6,4,5,14,3,5,8,8,4,7,8,7,11,11,5,11,5,6,8,11,13,9,10,7,6,15,10,8,1,1,1,1,4,1,1,1,3,1,2,2
- - -,,28116389,Kyle John,D/WB/M (R),Everton,ENG,"5'9""",68 kg,20,£70K - £210K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,8,9,6,9,7,7,6,7,9,7,4,12,6,9,5,8,9,11,11,5,10,5,8,8,8,6,9,15,8,10,7,12,13,13,8,1,4,2,1,2,3,4,1,1,1,2
- - -,,56001681,Seamus Coleman,D/WB/M (R),Everton,IRL,"5'10""",67 kg,32,£1.6M - £4.7M,"£70,000 p/w",Right,Reasonable,Very Strong,Driven,Level-headed,5,12,11,12,12,8,14,13,12,12,12,7,14,12,15,13,15,13,13,14,18,11,15,13,13,15,9,14,12,11,14,10,9,13,13,12,2,1,2,4,3,2,1,3,1,2,3
- - -,Loa,28122173,Ryan Astley,D (C),Everton,WAL,"6'0""",70 kg,19,£2.5M - £7.6M,"£1,200 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,8,5,5,5,10,3,10,9,3,9,8,9,9,10,10,10,12,9,11,10,6,5,12,8,11,13,6,14,14,7,10,11,14,13,11,12,1,1,2,2,2,2,2,1,2,2,3
- - -,,28127112,Harry Hagan,D (C),Everton,ENG,"6'4""",85 kg,18,£475K - £1.4M,£350 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,1,3,1,4,2,12,4,4,12,3,1,11,2,15,12,7,9,9,12,7,5,8,4,12,4,3,5,11,9,5,10,15,10,2,11,3,2,1,2,2,3,3,3,1,2,1
- - -,Inj,91001078,Cenk Tosun,ST (C),Everton,TUR,"6'0""",78 kg,30,£1.6M - £4.9M,"£67,000 p/w",Either,Very Strong,Very Strong,Resolute,Reserved,7,8,10,16,11,10,15,13,7,8,11,16,4,12,14,15,14,15,15,13,17,12,13,11,8,13,10,14,8,10,14,12,12,10,11,14,1,1,1,1,3,2,3,1,1,2,1
- - -,,28127119,Rafael Garcia,"AM (RLC), ST (C)",Everton,ENG,"5'11""",65 kg,18,£140K - £425K,£500 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,9,9,7,6,5,7,6,5,3,5,1,5,8,12,6,6,8,6,12,6,13,11,9,6,6,3,5,17,11,4,4,15,14,5,5,2,2,2,3,1,3,2,3,3,3,2
- - -,Inj,37048153,Donny van de Beek,M/AM (C),Everton,NED,"6'0""",67 kg,24,£14.5M - £44M,"£120,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,13,13,13,14,15,13,11,13,8,10,15,11,11,15,10,13,12,14,14,12,15,13,13,15,7,16,15,17,11,14,13,13,15,12,15,10,1,2,3,1,1,1,2,2,3,3,2
- - -,,28054565,Jordan Pickford,GK,Everton,ENG,"6'2""",77 kg,27,£17.5M - £52M,"£110,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,2,3,1,2,11,6,8,1,3,3,12,1,1,14,16,14,15,10,14,12,14,2,14,3,14,10,15,11,8,16,12,14,15,8,13,13,14,15,14,12,14,16,15,11,16,14,12
- - -,,29085579,Dele Alli,"M (C), AM (LC), ST (C)",Everton,ENG,"6'2""",80 kg,25,£18.5M - £56M,"£100,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,8,12,14,15,14,10,12,13,8,10,14,14,11,15,12,15,12,15,11,12,12,17,7,13,11,13,14,12,11,13,13,12,18,12,16,12,1,1,3,1,2,2,1,3,2,1,2
- - -,Yth,2000134422,Saja Manafa,AM (RC),Everton,POR,"5'11""",60 kg,16,£30K - £90K,£150 p/w,Either,Very Strong,Very Strong,Balanced,Media-friendly,3,5,5,6,10,4,4,6,2,3,5,1,6,9,13,1,6,6,4,10,14,10,7,7,5,6,10,6,12,10,6,6,12,11,4,2,1,2,3,3,4,1,3,3,1,2,3
- - -,Yth,2000134428,Owen Barker,ST (C),Everton,ENG,"5'7""",55 kg,16,£60K - £170K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,4,13,13,12,5,12,6,5,5,6,7,1,7,7,6,7,7,1,10,9,7,5,10,5,5,6,6,13,13,6,5,14,13,6,5,1,2,3,2,1,2,2,2,3,1,2
