Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Loa,28122195,Fábio Carvalho,"AM (RLC), ST (C)",Liverpool,ENG,170 cm,63 kg,19,£15M - £45M,"£30,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,10,12,16,12,14,13,7,10,2,7,14,10,7,15,13,14,8,13,11,12,14,15,4,13,6,12,14,13,15,13,12,6,14,14,14,7,1,4,1,2,3,2,1,1,3,1,3
- - -,Wnt,28029911,Paul Dummett,D (LC),Newcastle,WAL,183 cm,82 kg,30,£3.1M,"£40,000 p/w",Left,Very Strong,Weak,Fairly Professional,Reserved,10,12,10,5,11,10,14,5,6,13,10,3,15,10,15,14,15,11,14,12,12,6,12,12,14,17,8,15,14,11,12,12,11,13,15,13,2,2,3,2,1,2,1,1,2,3,2
- - -,Inj,28115834,Brandon Williams,"D (RL), WB (L)",Man UFC,ENG,182 cm,63 kg,21,£7.4M - £22M,"£50,000 p/w",Right,Fairly Strong,Very Strong,Perfectionist,Level-headed,4,12,12,10,13,2,9,6,7,12,13,6,14,12,15,12,17,11,10,10,17,11,10,12,10,14,6,15,16,14,14,9,15,15,14,10,2,2,3,3,2,1,2,2,3,2,2
- - -,,27128917,Mikkel Damsgaard,"M (RL), AM (RLC)",Brentford,DEN,180 cm,71 kg,21,£28M - £83M,"£50,000 p/w",Either,Strong,Very Strong,Balanced,Level-headed,12,13,15,12,13,10,6,12,4,4,15,12,6,16,10,13,11,11,12,11,14,16,6,15,6,11,16,11,15,15,12,6,12,15,12,6,3,2,3,2,1,1,1,2,3,3,3
- - -,,61083649,Nathan Patterson,D/WB (R),Everton,SCO,183 cm,74 kg,20,£23M - £69M,"£40,000 p/w",Right,Reasonable,Very Strong,Model Citizen,Level-headed,12,13,11,11,12,6,8,11,10,10,12,5,13,9,9,12,10,13,14,7,15,7,4,13,12,13,14,13,15,11,12,11,14,15,17,12,1,1,3,2,1,3,2,2,2,3,3
- - -,,72021508,Tim Ream,D (LC),Fulham,USA,185 cm,73 kg,34,£650K - £2M,"£30,000 p/w",Left Only,Very Strong,Weak,Light-Hearted,"Evasive, Reserved",3,9,11,6,13,6,12,7,7,13,14,3,15,13,12,13,14,12,13,12,15,10,17,12,15,16,14,15,11,12,13,13,16,11,15,14,1,3,3,3,1,2,2,2,3,3,2
- - -,Wnt,93033389,Saman Ghoddos,AM (RLC),Brentford,IRN,176 cm,75 kg,28,£3.2M,"£30,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Media-friendly,13,13,14,12,14,15,7,14,5,6,13,12,6,14,11,12,10,14,13,12,13,13,5,13,8,12,13,11,14,13,13,8,11,13,12,12,2,3,2,1,2,1,4,3,4,1,1
- - -,,28106685,Josh Dasilva,M (C),Brentford,ENG,184 cm,71 kg,23,£6.2M - £18.5M,"£35,000 p/w",Left,Very Strong,Reasonable,Resolute,Reserved,8,12,13,13,13,9,10,14,8,11,14,10,12,13,12,14,11,14,13,13,15,14,9,13,11,14,13,13,13,12,12,11,14,13,13,13,2,3,1,1,2,2,2,1,1,2,2
- - -,,28100360,Sean Longstaff,"DM, M (C)",Newcastle,ENG,180 cm,65 kg,24,£3.9M - £11.5M,"£30,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,11,11,13,13,14,11,10,13,6,11,13,5,14,13,11,13,15,14,12,12,14,11,10,14,13,16,13,16,11,11,13,11,11,12,15,12,2,1,1,3,1,2,1,2,1,1,1
- - -,,67037306,Joel Robles,GK,Leeds,ESP,197 cm,95 kg,32,£2M - £6M,"£39,500 p/w",Right,Reasonable,Very Strong,Fairly Sporting,Level-headed,3,2,3,1,9,6,9,2,3,1,10,2,2,10,5,9,10,9,10,9,12,2,10,10,11,10,12,7,10,13,15,14,10,8,10,14,16,16,12,8,15,15,15,11,15,12,14
- - -,,5006568,Wayne Hennessey,GK,Nottm Forest,WAL,196 cm,90 kg,35,£1M - £3M,"£20,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,3,1,1,2,7,8,3,3,2,3,13,3,2,6,12,13,12,9,12,11,13,1,7,6,12,11,6,10,10,13,12,16,11,11,10,15,14,8,11,4,10,13,15,16,13,14,13
- - -,,28090964,Marek Rodák,GK,Fulham,SVK,195 cm,85 kg,25,£1.8M - £5.6M,"£15,000 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,2,1,1,1,10,6,3,3,3,1,12,3,3,10,11,12,14,11,10,13,13,1,7,2,14,12,5,13,8,15,14,15,14,8,9,12,13,13,14,8,13,13,14,17,15,13,13
- - -,,48036492,Rúben Vinagre,D/WB/M/AM (L),Everton,POR,174 cm,71 kg,23,£650K - £2M,"£20,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,12,13,14,10,13,8,9,9,11,8,13,10,10,15,11,12,12,14,8,9,11,16,9,14,8,10,13,14,15,15,11,8,11,15,12,10,1,1,3,1,1,2,3,1,3,2,2
- - -,Lst,29079830,Jacob Murphy,"WB/M (R), AM (RL)",Newcastle,ENG,179 cm,74 kg,27,£4.2M,"£35,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,13,14,11,13,13,4,11,5,7,11,5,11,13,9,13,11,11,11,6,12,13,6,12,13,11,12,15,15,14,13,7,13,15,11,10,2,1,4,1,3,1,3,3,3,2,3
- - -,Inj,28027622,Adam Forshaw,"DM, M (C)",Leeds,ENG,177 cm,71 kg,30,£5.4M - £16.5M,"£25,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,11,10,12,5,15,12,6,9,3,10,14,11,11,14,15,16,14,16,14,16,16,7,11,13,14,15,14,15,10,15,14,8,12,10,12,10,2,2,4,2,1,1,1,2,1,1,3
- - -,,86045976,Pervis Estupiñán,D/WB/M (L),Brighton,ECU,175 cm,73 kg,24,£15.5M - £46M,"£60,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,6,14,13,7,14,7,10,7,14,11,11,12,13,13,12,11,12,11,10,11,13,12,10,16,11,14,11,13,15,12,13,10,16,15,18,11,2,1,2,2,2,3,3,2,1,3,1
- - -,,5109668,Scott Carson,GK,Man City,ENG,190 cm,86 kg,36,£120K - £375K,"£40,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,4,3,3,2,7,8,2,1,1,3,8,2,1,6,11,11,13,10,13,10,13,2,14,1,12,12,9,12,8,13,13,14,14,9,12,15,14,14,14,13,14,10,14,10,13,11,10
- - -,Inj,90000708,Craig Dawson,D (C),West Ham,ENG,188 cm,83 kg,32,£8.4M - £25M,"£50,000 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,2,12,9,10,12,2,18,6,4,15,11,10,15,11,15,13,17,11,13,13,17,7,13,6,15,15,7,12,11,10,11,16,18,11,15,15,2,3,2,1,1,1,2,1,3,2,2
- - -,,28014634,Steve Cook,D (C),Nottm Forest,ENG,186 cm,82 kg,31,£2.4M - £7.2M,"£30,000 p/w",Right,Weak,Very Strong,Fairly Sporting,Level-headed,5,9,7,8,12,6,14,6,14,14,11,4,14,12,12,13,14,12,12,13,14,6,16,7,15,15,8,15,11,11,13,14,16,11,13,14,1,3,1,1,2,2,1,1,3,1,1
- - -,,28091349,Adam Armstrong,"AM (L), ST (C)",Southampton,ENG,172 cm,69 kg,25,£7.8M - £24M,"£50,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,7,8,13,13,13,12,8,14,4,5,10,13,5,11,7,13,11,10,11,10,13,11,6,11,6,13,10,12,17,14,10,8,14,17,15,9,3,3,2,1,1,2,1,2,3,2,1
- - -,,28100239,Tosin Adarabioyo,D (C),Fulham,ENG,196 cm,80 kg,24,£11.5M - £34M,"£40,000 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,8,8,11,9,13,6,13,9,11,14,14,11,14,13,9,12,11,14,12,11,14,14,10,8,13,12,14,13,15,13,14,16,15,15,14,13,1,3,1,3,1,2,2,2,3,1,2
- - -,Inj,96086697,Jakub Moder,"DM, M/AM (C)",Brighton,POL,188 cm,78 kg,23,£12.5M - £38M,"£22,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,13,10,11,11,13,13,11,14,7,10,13,12,12,13,9,13,12,13,13,13,14,13,11,14,13,14,13,14,12,11,11,13,13,12,14,13,3,2,3,1,3,3,1,2,3,1,3
- - -,Loa,28127875,Carney Chukwuemeka,M/AM (C),Chelsea,ENG,185 cm,70 kg,18,£11M - £33M,"£100,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,5,6,13,11,14,5,11,11,6,8,13,7,10,14,10,12,14,15,10,12,17,14,9,9,10,9,11,12,13,13,12,11,12,14,13,13,1,3,2,2,1,1,2,3,1,3,2
- - -,,28105687,Jamal Lewis,D/WB/M/AM (L),Newcastle,NIR,178 cm,70 kg,24,£3.3M - £9.8M,"£50,000 p/w",Left,Very Strong,Weak,Fairly Professional,Reserved,4,11,12,6,12,6,11,8,5,12,12,6,12,13,10,12,12,12,12,11,14,5,2,11,11,13,10,14,14,13,15,10,18,15,16,10,3,2,4,1,2,3,3,3,2,1,4
- - -,,29175220,Morgan Gibbs-White,"M (C), AM (RC)",Nottm Forest,ENG,178 cm,72 kg,22,£14.5M - £43M,"£50,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,13,12,14,11,14,8,9,11,5,6,15,10,9,15,12,13,9,13,12,12,13,16,8,14,8,13,16,14,13,15,14,10,11,14,12,12,1,3,4,1,1,1,2,2,3,2,2
- - -,,28058544,Bobby Decordova-Reid,"AM (RC), ST (C)",Fulham,JAM,171 cm,68 kg,29,£2.3M - £6.8M,"£30,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,10,12,14,14,13,10,8,11,5,8,14,11,7,13,10,14,9,11,14,12,14,13,8,13,9,14,13,14,14,13,12,5,12,14,14,7,3,1,3,3,3,1,2,3,3,3,1
- - -,,28049316,Ryan Fredericks,D/WB/M/AM (R),Bournemouth,ENG,181 cm,80 kg,29,£4.8M - £14.5M,"£35,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,5,14,14,7,9,6,10,7,12,11,12,6,13,11,14,12,10,11,12,12,12,14,10,14,10,12,8,14,18,15,10,8,12,17,13,9,1,1,3,2,2,4,2,2,2,1,2
- - -,,29021698,Karl Darlow,GK,Newcastle,ENG,190 cm,88 kg,31,£2M - £5.8M,"£30,000 p/w",Right,Fairly Strong,Very Strong,Fairly Sporting,Level-headed,2,2,2,3,12,2,10,3,1,1,11,3,1,11,1,13,14,12,11,11,13,3,10,11,14,11,9,14,10,14,13,13,13,10,12,10,13,11,12,5,14,11,15,13,15,16,13
- - -,Wnt,85096693,Frédéric Guilbert,D/WB (R),Aston Villa,FRA,178 cm,78 kg,27,£9.2M,"£25,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,5,14,12,11,12,8,12,11,16,11,12,8,12,12,13,13,13,12,14,12,15,13,12,13,10,14,12,16,13,14,13,11,14,14,15,13,2,1,2,2,3,3,3,2,3,4,1
- - -,Loa,67258414,Sergio Gómez,"D/WB (L), AM (RL)",Man City,ESP,171 cm,68 kg,21,£16M - £48M,"£40,000 p/w",Left Only,Very Strong,Weak,Fairly Ambitious,Media-friendly,15,17,13,10,16,15,5,11,9,10,15,15,9,15,7,10,14,13,13,11,12,16,8,12,12,14,14,15,14,13,7,6,12,14,13,8,1,3,3,2,2,1,2,2,1,1,2
- - -,,61064267,Scott McKenna,D (C),Nottm Forest,SCO,188 cm,73 kg,25,£5.2M - £15.5M,"£25,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,4,5,7,6,10,7,15,10,10,13,11,10,14,10,15,13,14,12,12,12,15,7,16,7,13,12,8,13,12,11,11,15,12,14,13,15,1,2,2,3,3,2,2,1,2,1,1
- - -,Wnt,29158694,Shandon Baptiste,"DM, M/AM (C)",Brentford,GRN,175 cm,73 kg,24,£4.1M - £12M,"£28,000 p/w",Right,Reasonable,Very Strong,Resolute,Media-friendly,8,9,13,11,14,9,11,11,5,9,13,10,11,13,12,13,13,14,12,12,15,12,12,14,12,13,14,13,13,13,14,9,14,13,14,12,3,1,3,2,1,2,1,2,1,1,1
- - -,Wnt,27122563,Mads Roerslev,D/WB (R),Brentford,DEN,184 cm,67 kg,23,£5.2M - £15.5M,"£20,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,12,14,13,9,13,7,12,9,9,13,14,7,13,14,13,13,14,14,14,12,14,13,9,11,13,14,13,14,13,13,12,12,12,13,13,12,3,2,3,4,3,1,3,1,1,2,2
- - -,,222724,Joe Gelhardt,"AM (C), ST (C)",Leeds,ENG,176 cm,83 kg,20,£6M - £17.5M,"£5,000 p/w",Left,Very Strong,Fairly Strong,Fairly Determined,Level-headed,8,11,14,13,13,10,8,13,4,4,12,10,5,15,15,13,15,14,10,12,15,17,4,13,5,13,13,14,14,13,14,7,11,13,13,13,1,2,1,2,1,1,3,2,1,1,2
- - -,,49047581,Rayan Aït-Nouri,D/WB (L),Wolves,FRA,180 cm,70 kg,21,£18M - £54M,"£35,000 p/w",Left,Very Strong,Reasonable,Resolute,Level-headed,11,14,15,9,14,7,11,9,8,12,13,8,14,15,11,13,13,12,12,12,15,15,7,14,14,12,13,13,14,13,12,10,12,14,13,11,4,3,4,2,2,1,2,1,2,1,4
- - -,,29122252,Joe Worrall,D (C),Nottm Forest,ENG,193 cm,64 kg,25,£3.1M - £9.2M,"£25,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,6,7,6,5,11,6,15,5,7,12,12,5,14,10,14,12,16,13,11,12,13,7,15,7,13,15,7,13,11,12,12,16,12,13,15,15,1,2,3,2,3,1,2,2,2,3,3
- - -,Inj,28006277,Junior Stanislas,M/AM (RL),Bournemouth,ENG,183 cm,77 kg,32,£1.2M - £3.6M,"£25,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,15,11,12,11,13,14,7,10,7,7,13,10,8,13,7,14,4,12,10,12,13,12,5,12,9,14,12,12,14,13,13,9,15,14,14,10,1,2,2,2,3,3,1,2,2,2,3
- - -,,18083577,Wout Faes,D (C),Leicester,BEL,187 cm,84 kg,24,£8M - £24M,"£60,000 p/w",Right Only,Weak,Very Strong,Fairly Ambitious,Level-headed,8,10,11,6,12,8,14,8,5,15,13,5,15,12,13,17,14,14,13,12,14,8,15,8,14,14,14,15,12,12,13,14,12,12,14,13,1,1,1,2,3,3,3,3,3,1,3
- - -,,45111891,Kaoru Mitoma,M/AM (L),Brighton,JPN,178 cm,72 kg,25,£2.5M - £7.4M,"£20,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,10,10,14,11,14,9,8,9,7,8,11,8,8,14,10,9,13,12,11,11,13,15,6,14,7,12,12,12,17,14,12,9,14,15,12,7,2,2,2,1,3,3,2,1,1,3,1
- - -,,28021778,Marcus Bettinelli,GK,Chelsea,ENG,194 cm,82 kg,30,£180K - £550K,"£30,000 p/w",Right Only,Weak,Very Strong,Driven,Reserved,3,1,5,2,9,2,6,1,14,5,12,1,5,8,11,14,14,10,13,11,18,3,13,2,14,14,6,11,10,12,12,16,8,6,11,13,15,12,12,5,11,13,12,14,13,11,12
- - -,Loa,28121568,Anthony Elanga,M/AM (RL),Man UFC,SWE,180 cm,71 kg,20,£8.8M - £26M,"£40,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,8,14,13,12,4,10,12,2,1,11,10,2,13,12,10,8,11,9,9,10,16,3,13,5,13,6,14,18,14,11,10,15,18,12,10,2,3,3,3,1,3,3,2,2,3,2
- - -,,28115831,James Garner,"DM, M (C)",Everton,ENG,182 cm,77 kg,21,£7.8M - £23M,"£40,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,12,13,6,11,14,12,8,13,2,8,15,10,12,14,10,14,11,14,14,13,16,5,11,12,13,16,14,14,11,12,13,12,15,12,16,11,1,2,3,3,1,1,3,2,3,3,3
- - -,Inj,28066821,Joe Rothwell,M/AM (C),Bournemouth,ENG,185 cm,77 kg,27,£5M - £15M,"£30,000 p/w",Right,Fairly Strong,Very Strong,Resolute,"Media-friendly, Reserved",13,10,15,11,13,11,6,11,4,5,11,11,11,14,8,11,12,9,10,9,15,14,9,14,9,14,13,16,17,14,14,10,16,15,12,11,3,3,1,1,1,3,1,4,1,3,3
- - -,,29156436,Flynn Downes,"DM, M (C)",West Ham,ENG,182 cm,79 kg,23,£5.4M - £16M,"£30,000 p/w",Right Only,Weak,Very Strong,Perfectionist,Media-friendly,9,7,13,8,14,8,9,7,8,12,12,8,14,13,16,15,13,15,13,13,15,8,10,9,14,13,12,15,13,12,14,10,14,13,14,13,1,1,2,1,1,4,1,1,3,2,2
- - -,,29156935,Lewis O'Brien,"DM, M (C)",Nottm Forest,ENG,173 cm,71 kg,23,£4M - £12M,"£45,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,8,10,13,11,12,7,7,10,4,10,12,9,13,12,10,13,14,12,10,14,15,9,13,14,14,15,12,15,12,13,14,7,14,13,16,12,4,3,3,3,4,2,3,3,1,1,2
- - -,,14183207,Julián Álvarez,"AM (RLC), ST (C)",Man City,ARG,170 cm,70 kg,22,£18M - £54M,"£80,000 p/w",Right,Fairly Strong,Very Strong,Perfectionist,Level-headed,14,11,13,14,16,13,10,15,6,5,13,13,8,15,11,13,8,14,12,14,14,17,7,15,8,14,12,14,15,14,12,7,15,13,15,11,1,3,2,4,1,2,2,1,2,3,1
- - -,,91100272,Stefan Ortega,GK,Man City,GER,185 cm,88 kg,29,£600K - £1.8M,"£20,000 p/w",Right,Weak,Very Strong,Fairly Loyal,Level-headed,3,3,3,3,11,7,7,1,1,1,12,1,1,11,10,12,12,12,12,12,14,5,13,5,11,12,11,13,11,12,13,14,14,9,12,13,12,13,13,10,15,14,13,11,15,13,14
- - -,Wnt,76065062,Yerson Mosquera,D (C),Wolves,COL,188 cm,84 kg,21,£4.4M - £13.5M,"£10,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,7,4,10,9,1,13,10,11,12,10,7,12,12,10,13,12,11,10,11,12,5,8,10,12,11,11,11,12,12,10,14,12,14,13,14,3,2,1,1,3,3,1,3,1,3,2
- - -,Loa,12080051,Pape Matar Sarr,M (C),Tottenham,SEN,184 cm,70 kg,19,£11M - £33M,"£12,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,7,12,9,13,8,12,13,8,10,12,9,13,12,14,13,12,13,11,11,12,13,10,11,14,12,13,12,11,14,13,12,14,9,12,12,1,1,1,1,1,2,2,3,2,1,1
- - -,,86078360,Moisés Caicedo,"DM, M (C)",Brighton,ECU,178 cm,73 kg,20,£33M - £99M,"£25,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,5,8,14,10,13,8,9,12,4,12,15,8,17,14,13,13,13,14,13,14,16,14,9,13,14,14,14,15,16,16,12,9,18,14,16,9,3,3,1,1,3,1,2,4,1,3,2
- - -,,28113414,Keane Lewis-Potter,"M (RL), AM (RLC)",Brentford,ENG,170 cm,65 kg,21,£15M - £45M,"£35,000 p/w",Right Only,Weak,Very Strong,Resolute,Reserved,11,13,14,14,13,12,13,14,9,7,13,13,7,12,11,13,10,14,11,12,17,13,6,12,7,10,13,14,14,14,13,10,14,14,13,9,3,3,2,3,3,1,3,3,3,2,1
- - -,,29178504,Djed Spence,D/WB/M/AM (R),Tottenham,ENG,184 cm,68 kg,21,£13.5M - £40M,"£35,000 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,6,12,13,11,10,6,7,7,10,10,10,6,11,10,11,11,11,10,9,8,10,13,7,13,9,9,11,12,17,14,12,12,13,15,14,10,1,3,1,1,3,3,1,1,3,1,3
- - -,Wnt,28127254,Elliot Anderson,"M (C), AM (RLC)",Newcastle,SCO,179 cm,77 kg,19,£6M - £18M,"£10,000 p/w",Either,Strong,Very Strong,Fairly Determined,Media-friendly,10,11,13,12,13,12,9,12,3,8,12,11,10,12,14,12,14,13,11,12,16,13,8,11,12,14,12,15,12,12,13,8,11,12,13,12,3,1,2,1,3,3,3,2,4,2,1
- - -,Lst,27088214,Emiliano Marcondes,"M/AM (C), ST (C)",Bournemouth,DEN,182 cm,76 kg,27,£2.7M,"£15,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Level-headed,12,12,14,12,14,12,6,13,6,4,13,12,4,15,13,14,10,13,10,11,12,16,6,13,5,8,13,11,13,14,12,11,11,12,12,8,1,2,1,4,1,3,3,3,1,1,2
- - -,Lst,29119679,Nathan Phillips,D (C),Liverpool,ENG,190 cm,76 kg,25,£4.4M,"£25,000 p/w",Right Only,Weak,Very Strong,Fairly Professional,Reserved,3,6,9,5,12,7,16,6,11,14,13,5,14,10,15,12,16,14,13,13,13,5,9,7,13,14,8,14,13,10,11,15,12,12,12,15,3,2,3,3,2,3,1,3,3,2,3
- - -,,49048369,Sékou Mara,ST (C),Southampton,FRA,184 cm,80 kg,19,£5.4M - £16.5M,"£40,000 p/w",Right,Weak,Very Strong,Perfectionist,Level-headed,6,6,14,12,12,9,13,11,6,7,13,10,7,13,9,13,13,13,14,12,17,12,8,14,9,13,14,14,14,12,11,12,12,14,12,12,2,3,3,1,2,3,2,1,1,1,1
- - -,Inj,89049565,Charlie Goode,D (C),Brentford,ENG,196 cm,91 kg,26,£350K - £1.1M,"£18,000 p/w",Right,Weak,Very Strong,Balanced,Outspoken,4,6,6,5,11,3,14,3,16,12,12,4,13,11,13,12,14,12,12,11,13,3,13,7,13,14,11,13,11,11,14,17,13,11,13,14,1,3,1,2,3,3,2,3,2,1,3
- - -,,2000108691,Lewis Hall,"D (LC), WB (L), DM, M/AM (C)",Chelsea,ENG,175 cm,79 kg,17,£7.6M - £23M,"£10,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,9,10,7,8,10,12,10,10,1,7,11,15,11,9,10,8,14,11,10,11,8,9,10,7,7,12,11,14,12,6,9,7,8,11,15,8,2,3,1,3,1,2,4,2,3,1,1
- - -,Wnt,2000030287,Juan Larios,D/WB (L),Southampton,ESP,168 cm,64 kg,18,£5.4M - £16.5M,"£6,000 p/w",Left,Very Strong,Weak,Fairly Determined,Media-friendly,8,12,13,8,12,3,11,7,5,12,13,8,12,14,12,6,11,12,10,13,15,5,7,10,9,12,9,14,16,15,13,5,12,14,15,8,3,3,2,1,2,3,2,2,2,2,3
- - -,,29022616,Neeskens Kebano,"M (C), AM (RLC), ST (C)",Fulham,COD,172 cm,72 kg,30,£3.8M - £11.5M,"£32,000 p/w",Right Only,Weak,Very Strong,Fairly Determined,Level-headed,13,12,15,11,14,14,8,12,5,7,13,11,4,15,12,12,13,12,11,13,16,16,6,11,7,12,11,11,15,14,12,6,12,14,13,10,1,4,2,1,2,2,1,2,3,3,1
- - -,Lst,29126225,Josh Onomah,M/AM (C),Fulham,ENG,185 cm,83 kg,25,£3.8M,"£30,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,9,11,14,11,12,11,9,12,4,11,13,9,12,14,9,12,12,14,10,12,16,15,5,11,11,13,13,11,15,12,14,10,14,14,13,14,1,3,1,1,1,2,4,3,3,3,2
- - -,Wnt,28011401,Adam Smith,D/WB (RL),Bournemouth,ENG,180 cm,79 kg,31,£4.3M,"£25,000 p/w",Right,Weak,Very Strong,Fairly Professional,"Media-friendly, Reserved",6,12,12,7,13,6,7,9,3,12,13,4,13,13,10,13,13,13,11,12,14,9,11,13,13,13,9,15,14,13,11,7,15,14,15,11,3,3,3,3,1,3,1,1,1,1,1
- - -,Wnt,28126246,Samuel Edozie,AM (RL),Southampton,ENG,186 cm,77 kg,19,£5.2M - £15.5M,"£5,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,10,10,15,11,9,11,6,8,4,7,12,4,10,13,7,6,7,7,11,12,12,16,6,12,9,12,10,15,15,14,13,13,14,16,15,9,2,3,2,3,3,3,2,2,2,3,2
- - -,,53131627,Kristoffer Klaesson,GK,Leeds,NOR,189 cm,76 kg,21,£3.1M - £9.4M,"£15,000 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,1,3,3,1,7,5,3,3,3,2,10,1,1,6,11,9,15,8,9,8,17,9,12,5,12,12,8,7,11,13,9,15,11,9,9,12,15,11,12,11,12,13,11,14,15,12,7
- - -,Lst,19143371,Léo Bonatini,ST (C),Wolves,BRA,185 cm,82 kg,28,£2.4M,"£35,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,6,8,12,12,13,7,12,10,5,5,12,13,6,12,11,14,12,12,13,13,13,12,8,13,8,16,13,12,12,12,14,12,12,12,13,13,3,3,2,1,3,2,1,3,2,4,2
- - -,Lst,29000229,Harry Arter,"DM, M (C)",Nottm Forest,IRL,178 cm,70 kg,32,£60K,"£12,000 p/w",Either,Very Strong,Strong,Fairly Ambitious,Level-headed,6,9,10,10,11,11,7,12,2,10,13,12,14,13,15,10,13,11,12,11,14,8,13,11,13,16,11,13,8,8,14,8,14,7,14,10,1,1,3,3,2,1,3,3,2,1,3
- - -,,78095389,Facundo Pellistri,"AM (R), ST (C)",Man UFC,URU,174 cm,65 kg,20,£4.2M - £12.5M,"£25,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,11,14,10,14,8,4,7,3,5,11,10,7,15,5,10,11,10,9,9,14,14,5,14,7,12,10,14,17,14,10,7,11,14,13,6,1,3,2,3,2,3,3,2,1,3,3
- - -,,5113183,Tom Huddlestone,"DM, M (C)",Man UFC,ENG,191 cm,98 kg,35,£1.5K - £4.5K,"£2,000 p/w",Right,Fairly Strong,Very Strong,Spirited,Media-friendly,12,11,7,10,14,13,9,15,9,12,19,13,11,15,14,14,14,16,14,14,12,9,13,7,14,15,16,10,3,4,13,14,13,4,5,14,2,1,1,1,3,4,1,2,1,1,1
- - -,Wnt,2000017587,Shola Shoretire,AM (RLC),Man UFC,ENG,175 cm,66 kg,18,£5M - £15M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Outspoken,8,10,13,13,15,8,2,8,3,4,14,10,3,14,10,12,9,13,11,9,15,18,4,13,2,11,13,12,15,15,10,5,7,14,9,6,2,3,3,2,3,4,3,3,1,1,2
- - -,Wnt,28122040,Sam Greenwood,"M (C), AM (RLC), ST (C)",Leeds,ENG,180 cm,73 kg,20,£2.1M - £6.4M,"£3,000 p/w",Either,Strong,Very Strong,Balanced,Media-friendly,11,9,11,14,12,14,10,10,3,6,12,13,7,12,12,11,11,11,11,8,13,13,8,13,9,13,10,12,14,12,10,10,13,13,13,8,2,2,2,3,2,3,3,2,3,2,3
- - -,,2000098727,Rico Lewis,"D (RL), WB (R), DM",Man City,ENG,168 cm,64 kg,17,£5.2M - £15.5M,"£3,000 p/w",Right,Weak,Very Strong,Resolute,Reserved,3,7,11,6,10,4,10,3,8,8,11,10,10,11,15,10,13,10,11,10,15,12,12,10,13,11,10,13,13,15,10,2,13,12,13,11,1,1,3,3,1,3,1,2,2,3,1
